OGLE-BLG-T2CEP-083  BLG107.3 127423 RVTau 17:50:15.63 -37:02:16.2                  NGC6441 V6  
OGLE-BLG-T2CEP-084  BLG179.3 143979 RVTau 17:50:16.68 -30:30:16.7                              
OGLE-BLG-T2CEP-085  BLG122.1  32679 BLHer 17:50:18.43 -35:05:22.5                              
OGLE-BLG-T2CEP-086  BLG107.3  56557  WVir 17:50:19.29 -37:06:51.0                              
OGLE-BLG-T2CEP-087  BLG179.3 100007  WVir 17:50:20.26 -30:32:56.6                              
OGLE-BLG-T2CEP-088  BLG131.4 129067 RVTau 17:50:20.91 -33:57:32.4                              
OGLE-BLG-T2CEP-089  BLG117.4 103297 BLHer 17:50:21.47 -35:08:42.8                              
OGLE-BLG-T2CEP-090  BLG100.6  92714 BLHer 17:50:21.50 -29:54:27.9 BUL_SC5_146244               
OGLE-BLG-T2CEP-091  BLG194.5  40493 RVTau 17:50:23.39 -29:08:48.0                              
OGLE-BLG-T2CEP-092  BLG100.7  19483 RVTau 17:50:26.32 -30:08:52.3 BUL_SC5_231829               
OGLE-BLG-T2CEP-093  BLG194.6  63493  WVir 17:50:26.99 -29:18:33.1                              
OGLE-BLG-T2CEP-094  BLG100.5  90967  WVir 17:50:27.51 -29:44:10.6 BUL_SC5_277369               
OGLE-BLG-T2CEP-095  BLG179.1  40627 RVTau 17:50:28.69 -30:54:31.0                              
OGLE-BLG-T2CEP-096  BLG194.6  85276 BLHer 17:50:29.46 -29:16:13.4                              
OGLE-BLG-T2CEP-097  BLG194.7  19105  WVir 17:50:31.56 -29:31:52.3 BUL_SC5_307203               
OGLE-BLG-T2CEP-098  BLG100.5 134496  WVir 17:50:37.97 -29:42:50.6 BUL_SC5_277428               
OGLE-BLG-T2CEP-099  BLG100.7 103164 BLHer 17:50:38.55 -30:03:48.9 BUL_SC5_364862               
OGLE-BLG-T2CEP-100  BLG340.4 129381 BLHer 17:50:40.40 -22:13:58.4                              
OGLE-BLG-T2CEP-101                   WVir 17:50:52.14 -30:19:33.8 BUL_SC5_322366               
OGLE-BLG-T2CEP-102  BLG123.5  57165 RVTau 17:50:53.03 -34:35:09.4                  V0708 Sco   
OGLE-BLG-T2CEP-103  BLG194.5  48370 BLHer 17:50:58.69 -29:08:56.1                              
OGLE-BLG-T2CEP-104  BLG118.5  91533 BLHer 17:50:58.85 -35:08:42.0                              
OGLE-BLG-T2CEP-105  BLG147.2  42082  WVir 17:50:58.96 -33:08:53.2 BUL_SC40_258103              
OGLE-BLG-T2CEP-106  BLG194.6  22817 BLHer 17:51:00.05 -29:22:54.9                              
OGLE-BLG-T2CEP-107  BLG194.6  49542  WVir 17:51:00.10 -29:20:11.9                              
OGLE-BLG-T2CEP-108  BLG118.8  94912 BLHer 17:51:02.74 -35:34:55.0                              
OGLE-BLG-T2CEP-109  BLG123.7         WVir 17:51:02.83 -34:50:49.3                  V0709 Sco   
OGLE-BLG-T2CEP-110  BLG194.1     55 RVTau 17:51:10.01 -29:41:57.0                              
OGLE-BLG-T2CEP-111  BLG100.4 169814  WVir 17:51:18.12 -29:41:52.2                              
OGLE-BLG-T2CEP-112  BLG179.3  41468  WVir 17:51:19.76 -30:38:07.0                              
OGLE-BLG-T2CEP-113  BLG194.3  85773 BLHer 17:51:23.88 -29:19:01.4                              
OGLE-BLG-T2CEP-114  BLG114.6  19501  WVir 17:51:32.32 -35:57:35.3                              
OGLE-BLG-T2CEP-115  BLG155.8  73854 BLHer 17:51:42.45 -32:41:41.5 BUL_SC41_145401              
OGLE-BLG-T2CEP-116  BLG194.3 135677 BLHer 17:51:42.96 -29:17:28.3                              
OGLE-BLG-T2CEP-117  BLG100.3 137574  WVir 17:51:50.26 -29:54:34.2                              
OGLE-BLG-T2CEP-118  BLG140.4  81053  WVir 17:51:54.50 -33:25:16.8 BUL_SC41_181353              
OGLE-BLG-T2CEP-119  BLG194.4  20546 BLHer 17:51:55.79 -29:13:10.4                              
OGLE-BLG-T2CEP-120  BLG180.5 165480  WVir 17:51:57.57 -30:21:39.7                              
OGLE-BLG-T2CEP-121  BLG163.8 109977  WVir 17:51:57.64 -32:02:06.8                              
OGLE-BLG-T2CEP-122  BLG194.3 141747 BLHer 17:52:01.16 -29:15:18.1                              
OGLE-BLG-T2CEP-123  BLG194.1  84146  WVir 17:52:05.16 -29:40:07.7 BUL_SC37_123111              
OGLE-BLG-T2CEP-124  BLG194.4  58844  WVir 17:52:06.78 -29:12:08.0                              
OGLE-BLG-T2CEP-125  BLG100.3  95964 BLHer 17:52:07.84 -29:57:01.4 BUL_SC37_81466               
OGLE-BLG-T2CEP-126  BLG100.3 151744  WVir 17:52:11.61 -29:54:14.0                              
OGLE-BLG-T2CEP-127  BLG100.4  94191  WVir 17:52:12.79 -29:46:58.3 BUL_SC37_111633              
OGLE-BLG-T2CEP-128  BLG180.6  80721  WVir 17:52:13.64 -30:37:19.2                              
OGLE-BLG-T2CEP-129  BLG100.2 218708 BLHer 17:52:15.45 -30:00:17.4 BUL_SC37_73374               
OGLE-BLG-T2CEP-130  BLG123.3   5319  WVir 17:52:18.39 -34:46:39.3                  V0742 Sco   
OGLE-BLG-T2CEP-131  BLG195.8 111340 RVTau 17:52:25.70 -29:26:57.5                              
OGLE-BLG-T2CEP-132  BLG180.6  90984 RVTau 17:52:36.00 -30:36:27.7                              
OGLE-BLG-T2CEP-133                  BLHer 17:52:36.22 -30:08:33.2 BUL_SC37_369978              
OGLE-BLG-T2CEP-134  BLG195.7  13763 BLHer 17:52:42.59 -29:22:04.8                              
OGLE-BLG-T2CEP-135  BLG163.5  30850 RVTau 17:52:44.17 -31:39:33.4                              
OGLE-BLG-T2CEP-136  BLG163.2  54950  WVir 17:52:51.05 -31:55:02.3                              
OGLE-BLG-T2CEP-137                   WVir 17:52:54.71 -30:08:17.2 BUL_SC37_544259              
OGLE-BLG-T2CEP-138  BLG101.7 236592  WVir 17:52:55.16 -29:51:45.3 BUL_SC37_586896              
OGLE-BLG-T2CEP-139  BLG195.7 129392  WVir 17:52:57.32 -29:18:29.4                              
OGLE-BLG-T2CEP-140  BLG110.3  98883  WVir 17:52:59.82 -36:29:15.4                              
OGLE-BLG-T2CEP-141  BLG118.2 108200 BLHer 17:53:00.95 -35:25:23.1                              
OGLE-BLG-T2CEP-142  BLG195.6  25875 BLHer 17:53:01.56 -29:12:23.0                              
OGLE-BLG-T2CEP-143  BLG101.5  31320  WVir 17:53:01.56 -29:38:46.7                              
OGLE-BLG-T2CEP-144  BLG195.8 190742 RVTau 17:53:01.60 -29:24:33.4                              
OGLE-BLG-T2CEP-145  BLG180.3  61542  WVir 17:53:01.76 -30:35:34.4                              
OGLE-BLG-T2CEP-146  BLG180.3 182657 RVTau 17:53:06.13 -30:31:30.0                              
OGLE-BLG-T2CEP-147                   WVir 17:53:08.08 -30:15:40.0 BUL_SC3_23036                
OGLE-BLG-T2CEP-148  BLG101.5  31361  WVir 17:53:10.53 -29:38:36.8 BUL_SC3_175915               
OGLE-BLG-T2CEP-149  BLG171.4  72331 BLHer 17:53:12.52 -31:02:17.6                              
OGLE-BLG-T2CEP-150  BLG114.1  87411 BLHer 17:53:13.93 -36:10:15.5                              
OGLE-BLG-T2CEP-151                  BLHer 17:53:23.87 -30:20:31.9 BUL_SC3_227539               
OGLE-BLG-T2CEP-152  BLG123.4 148748 BLHer 17:53:26.71 -34:32:40.6                              
OGLE-BLG-T2CEP-153                  BLHer 17:53:27.81 -30:19:54.9 BUL_SC3_227653               
OGLE-BLG-T2CEP-154  BLG101.6  53292 BLHer 17:53:29.25 -29:48:52.6 BUL_SC3_341515               
OGLE-BLG-T2CEP-155  BLG171.1 127644 BLHer 17:53:29.50 -31:27:08.5                              
OGLE-BLG-T2CEP-156                  BLHer 17:53:34.75 -30:12:39.7 BUL_SC3_455680               
