OGLE-SMC-ECL-0108  SMC134.5    934 ED  00:28:42.55 -74:13:58.2
OGLE-SMC-ECL-0109  SMC138.2   5511 ED  00:28:53.62 -73:57:50.1
OGLE-SMC-ECL-0110  SMC135.4   2868 ED  00:28:56.80 -73:02:50.4
OGLE-SMC-ECL-0111  SMC135.1   4510 ED  00:28:56.91 -73:33:10.6
OGLE-SMC-ECL-0112  SMC135.2   5393 ED  00:29:00.09 -73:24:57.4
OGLE-SMC-ECL-0113  SMC138.1   5093 ED  00:29:00.42 -74:06:53.1
OGLE-SMC-ECL-0114  SMC138.2   7148 ED  00:29:00.52 -73:55:43.4
OGLE-SMC-ECL-0115  SMC134.7    648 ED  00:29:02.70 -74:38:48.2
OGLE-SMC-ECL-0116  SMC135.3   3999 ED  00:29:13.22 -73:19:04.5
OGLE-SMC-ECL-0117  SMC138.2   6442 ED  00:29:15.04 -73:57:26.3
OGLE-SMC-ECL-0118  SMC138.2   6445 ED  00:29:17.06 -74:03:09.6
OGLE-SMC-ECL-0119  SMC136.1   4375 ED  00:29:18.06 -73:00:40.4
OGLE-SMC-ECL-0120  SMC135.2   4768 ED  00:29:19.57 -73:21:31.9
OGLE-SMC-ECL-0121  SMC135.1   6039 ED  00:29:21.73 -73:35:12.9
OGLE-SMC-ECL-0122  SMC138.3   5625 ED  00:29:30.06 -73:54:02.9
OGLE-SMC-ECL-0123  SMC134.5   1929 ED  00:29:31.90 -74:17:19.0
OGLE-SMC-ECL-0124  SMC133.6     23 EC  00:29:32.85 -73:51:34.4
OGLE-SMC-ECL-0125  SMC133.5    244 ED  00:29:33.17 -73:43:52.3
OGLE-SMC-ECL-0126  SMC134.7     42 EC  00:29:33.28 -74:36:31.8
OGLE-SMC-ECL-0127  SMC133.5   2493 ED  00:29:35.48 -73:44:31.8
OGLE-SMC-ECL-0128  SMC138.3   6731 EC  00:29:36.34 -73:48:23.9
OGLE-SMC-ECL-0129  SMC134.7     82 EC  00:29:42.29 -74:35:57.2
OGLE-SMC-ECL-0130  SMC133.6    109 ED  00:29:45.39 -73:48:40.6
OGLE-SMC-ECL-0131  SMC133.7    614 ED  00:29:53.60 -73:55:29.1
OGLE-SMC-ECL-0132  SMC134.7    776 ED  00:29:53.95 -74:34:12.6
OGLE-SMC-ECL-0133  SMC135.2   5007 ED  00:29:57.72 -73:23:20.0
OGLE-SMC-ECL-0134  SMC134.6    220 ED  00:29:58.13 -74:22:03.8
OGLE-SMC-ECL-0135  SMC133.8    552 EC  00:29:59.76 -74:05:52.8
OGLE-SMC-ECL-0136  SMC134.8    670 ED  00:30:27.51 -74:45:22.0
OGLE-SMC-ECL-0137  SMC133.7    297 ED  00:30:28.02 -74:00:47.9
OGLE-SMC-ECL-0138  SMC130.8    778 ED  00:30:28.57 -73:35:15.6
OGLE-SMC-ECL-0139  SMC137.2     36 ED  00:30:29.90 -71:15:02.6
OGLE-SMC-ECL-0140  SMC130.6   2653 ED  00:30:37.78 -73:16:09.5
OGLE-SMC-ECL-0141  SMC133.7   1658 ED  00:30:45.72 -73:59:40.8
OGLE-SMC-ECL-0142  SMC133.5   1145 ED  00:30:48.29 -73:45:32.0
OGLE-SMC-ECL-0143  SMC130.6    282 ED  00:30:50.68 -73:10:37.2
OGLE-SMC-ECL-0144  SMC133.7   1700 ED  00:30:56.54 -73:57:05.2
OGLE-SMC-ECL-0145  SMC134.6   3003 ED  00:31:03.80 -74:22:40.5
OGLE-SMC-ECL-0146  SMC133.5    468 ED  00:31:06.02 -73:43:10.4
OGLE-SMC-ECL-0147  SMC133.6   3913 EC  00:31:06.11 -73:54:45.1
OGLE-SMC-ECL-0148  SMC131.8    220 ED  00:31:17.60 -72:56:48.1
OGLE-SMC-ECL-0149  SMC130.8   1897 ED  00:31:23.86 -73:37:01.9
OGLE-SMC-ECL-0150  SMC133.5   1412 EC  00:31:24.43 -73:37:59.3
OGLE-SMC-ECL-0151  SMC134.5   4916 ED  00:31:27.21 -74:13:19.4
OGLE-SMC-ECL-0152  SMC130.7   1249 ED  00:31:27.28 -73:21:55.2
OGLE-SMC-ECL-0153  SMC133.6   5981 ED  00:31:31.86 -73:48:36.3
OGLE-SMC-ECL-0154  SMC133.5   7426 ED  00:31:34.50 -73:40:14.8
OGLE-SMC-ECL-0155  SMC133.7   4958 ED  00:31:42.16 -73:55:39.3
