OGLE-GD-ECL-00150  CAR118.7  17747 EC      10:36:30.54 -63:23:55.8                                     
OGLE-GD-ECL-00151  CAR116.7  31966 nonEC   10:36:30.68 -62:45:56.8                                     
OGLE-GD-ECL-00152  CAR116.5  18849 EC      10:36:31.46 -62:33:07.6                                     
OGLE-GD-ECL-00153  CAR118.5  27760 EC      10:36:33.10 -63:04:14.3                                     
OGLE-GD-ECL-00154  CAR116.5  19143 EC      10:36:33.61 -62:32:34.0                                     
OGLE-GD-ECL-00155  CAR116.5  29986 nonEC   10:36:34.34 -62:28:54.2                                     
OGLE-GD-ECL-00156  CAR118.5  10178 nonEC   10:36:34.58 -63:07:39.4                                     
OGLE-GD-ECL-00157  CAR116.5  39659 EC      10:36:35.28 -62:28:01.0                                     
OGLE-GD-ECL-00158  CAR118.8   1781 nonEC   10:36:35.86 -63:37:28.2                                     
OGLE-GD-ECL-00159  CAR116.7   6801 EC      10:36:37.80 -62:53:12.2                                     
OGLE-GD-ECL-00160  CAR116.6  15093 EC      10:36:37.85 -62:41:50.1                                     
OGLE-GD-ECL-00161  CAR118.6  18054 nonEC   10:36:38.05 -63:15:19.6                                     
OGLE-GD-ECL-00162  CAR116.5  30501 EC      10:36:38.35 -62:29:44.0                                     
OGLE-GD-ECL-00163  CAR118.5  10138 nonEC   10:36:39.14 -63:07:29.2                                     
OGLE-GD-ECL-00164  CAR118.8  16684 EC      10:36:39.57 -63:33:03.2                                     
OGLE-GD-ECL-00165  CAR118.5  27797 EC      10:36:40.49 -63:04:16.0                                     
OGLE-GD-ECL-00166  CAR118.8  16705 EC      10:36:41.32 -63:33:35.7                                     
OGLE-GD-ECL-00167  CAR116.7   6341 EC      10:36:42.18 -62:52:47.7                                     
OGLE-GD-ECL-00168  CAR116.6  34493 nonEC   10:36:42.29 -62:36:33.7                                     
OGLE-GD-ECL-00169  CAR116.5  19860 nonEC   10:36:43.57 -62:31:42.5                                     
OGLE-GD-ECL-00170  CAR116.7  24707 nonEC   10:36:43.69 -62:48:28.5                                     
OGLE-GD-ECL-00171  CAR116.5  31185 EC      10:36:43.80 -62:30:07.6                                     
OGLE-GD-ECL-00172  CAR118.8   9130 EC      10:36:44.65 -63:36:13.8                                     
OGLE-GD-ECL-00173  CAR116.6  16497 EC      10:36:45.03 -62:41:38.5                                     
OGLE-GD-ECL-00174  CAR118.8   1862 EC      10:36:45.67 -63:38:03.1                                     
OGLE-GD-ECL-00175  CAR118.8   1863 EC      10:36:46.04 -63:38:21.9                                     
OGLE-GD-ECL-00176  CAR118.6  18144 nonEC   10:36:46.15 -63:15:28.9                                     
OGLE-GD-ECL-00177  CAR116.6   7203 nonEC   10:36:46.16 -62:44:27.0                                     
OGLE-GD-ECL-00178  CAR118.5  19483 EC      10:36:46.46 -63:06:11.7                                     
OGLE-GD-ECL-00179  CAR116.7  24739 EC      10:36:47.65 -62:47:39.9                                     
OGLE-GD-ECL-00180  CAR118.6  26589 EC      10:36:48.02 -63:13:16.3                                     
OGLE-GD-ECL-00181  CAR116.8  16305 EC      10:36:49.14 -63:00:08.7                                     
OGLE-GD-ECL-00182  CAR118.6  26714 nonEC   10:36:49.39 -63:12:17.5                                     
OGLE-GD-ECL-00183  CAR118.8  25270 EC      10:36:51.10 -63:30:50.0                                     
OGLE-GD-ECL-00184  CAR118.6   2929 EC      10:36:51.68 -63:19:49.8                                     
OGLE-GD-ECL-00185  CAR116.6  16599 EC      10:36:51.87 -62:40:18.4                                     
OGLE-GD-ECL-00186  CAR118.5  11314 EC      10:36:53.48 -63:07:26.6                                     
OGLE-GD-ECL-00187  CAR118.5  11315 EC      10:36:53.61 -63:08:53.1                                     
OGLE-GD-ECL-00188  CAR116.7   7444 nonEC   10:36:53.73 -62:52:07.0                                     
OGLE-GD-ECL-00189  CAR116.7   7480 nonEC   10:36:54.62 -62:52:21.4                                     
OGLE-GD-ECL-00190  CAR116.6  16400 nonEC   10:36:55.22 -62:42:31.7                                     
OGLE-GD-ECL-00191  CAR116.7  24689 nonEC   10:36:55.43 -62:47:36.0                                     
OGLE-GD-ECL-00192  CAR116.5  31740 EC      10:36:55.85 -62:30:11.7                                     
OGLE-GD-ECL-00193  CAR116.6  26038 EC      10:36:55.91 -62:39:13.0                                     
OGLE-GD-ECL-00194  CAR118.5  20471 nonEC   10:36:57.05 -63:06:37.6                                     
OGLE-GD-ECL-00195  CAR116.7  16361 EC      10:36:57.44 -62:49:38.1                                     
