OGLE-SMC-CEP-0118  SMC133.8     35        F  00:29:49.19 -74:05:30.2                 V0136 HV11114
OGLE-SMC-CEP-0119  SMC135.1   4632       1O  00:29:54.58 -73:29:00.9                       
OGLE-SMC-CEP-0120  SMC133.7    239        F  00:29:57.17 -74:00:53.0                       
OGLE-SMC-CEP-0121  SMC130.7    268        F  00:30:08.97 -73:24:11.9                       
OGLE-SMC-CEP-0122  SMC133.5    332        F  00:30:11.91 -73:44:07.0                       
OGLE-SMC-CEP-0123  SMC130.7    118        F  00:30:16.22 -73:25:11.5                       
OGLE-SMC-CEP-0124  SMC134.6    253    1O/2O  00:30:19.39 -74:29:39.1                       
OGLE-SMC-CEP-0125  SMC133.5     65       1O  00:30:24.58 -73:43:23.8                       
OGLE-SMC-CEP-0126  SMC130.7    133        F  00:30:27.61 -73:27:26.2                       
OGLE-SMC-CEP-0127  SMC131.8     79        F  00:30:34.89 -72:59:09.9                       
OGLE-SMC-CEP-0128  SMC133.6    155       1O  00:30:38.09 -73:50:02.0                 V0146 HV11222
OGLE-SMC-CEP-0129  SMC130.7     62        F  00:30:44.31 -73:28:10.4                       
OGLE-SMC-CEP-0130  SMC130.6    267    1O/2O  00:30:44.77 -73:14:20.3                       
OGLE-SMC-CEP-0131  SMC133.7    135        F  00:30:45.26 -74:00:53.2                       
OGLE-SMC-CEP-0132  SMC133.5     29        F  00:30:46.61 -73:37:53.3                 V0148 HV1324
OGLE-SMC-CEP-0133  SMC133.7     73       1O  00:31:06.38 -73:55:17.2                       
OGLE-SMC-CEP-0134  SMC130.5    108        F  00:31:10.94 -73:05:29.9                       
OGLE-SMC-CEP-0135  SMC130.8    198        F  00:31:13.34 -73:29:01.1                       
OGLE-SMC-CEP-0136  SMC134.5   3419       1O  00:31:16.94 -74:14:49.0                       
OGLE-SMC-CEP-0137  SMC131.7     48       1O  00:31:18.16 -72:47:14.4                       
OGLE-SMC-CEP-0138  SMC131.7    227        F  00:31:28.31 -72:45:19.5                       
OGLE-SMC-CEP-0139  SMC131.7    115        F  00:31:34.47 -72:52:26.1                       
OGLE-SMC-CEP-0140  SMC133.6   5553       1O  00:31:35.01 -73:52:42.8                       
OGLE-SMC-CEP-0141  SMC133.6   5555        F  00:31:35.59 -73:52:55.9                       
OGLE-SMC-CEP-0142  SMC130.8    222       1O  00:31:35.66 -73:35:55.5                       
OGLE-SMC-CEP-0143  SMC131.6     97        F  00:31:39.69 -72:40:34.7                       
OGLE-SMC-CEP-0144  SMC134.6   2735       2O  00:31:42.66 -74:26:52.9                       
OGLE-SMC-CEP-0145  SMC131.8    130        F  00:31:54.44 -72:56:24.8                       
OGLE-SMC-CEP-0146  SMC130.8    242        F  00:31:57.79 -73:37:33.0                 V0163 HV1325
OGLE-SMC-CEP-0147  SMC133.6   5572       1O  00:32:00.07 -73:54:37.1                       
OGLE-SMC-CEP-0148  SMC133.5   5837        F  00:32:06.06 -73:45:18.8                       
OGLE-SMC-CEP-0149  SMC130.5   4312       1O  00:32:09.98 -73:05:40.0                       
OGLE-SMC-CEP-0150  SMC133.7   4903       1O  00:32:14.51 -73:56:58.4                       
OGLE-SMC-CEP-0151  SMC133.7   4904       1O  00:32:14.76 -73:59:03.9                       
OGLE-SMC-CEP-0152  SMC133.6   5465        F  00:32:54.90 -73:49:19.1                 V0172 HV1328
OGLE-SMC-CEP-0153  SMC130.7   6126       1O  00:32:59.41 -73:24:51.2                       
OGLE-SMC-CEP-0154  SMC130.8   5780       1O  00:33:05.60 -73:32:23.4                       
OGLE-SMC-CEP-0155  SMC131.8   3810        F  00:33:05.84 -72:55:23.6                       
OGLE-SMC-CEP-0156  SMC134.4     67       1O  00:33:08.08 -74:16:44.4                       
