OGLE-BLG-RRLYR-00081  RRab  17:09:41.38 -32:07:52.8                   BLG365.2.3847                   
OGLE-BLG-RRLYR-00082  RRc   17:09:43.32 -31:43:18.6                   BLG365.4.93001                  
OGLE-BLG-RRLYR-00083  RRab  17:09:43.45 -32:51:33.6                   BLG332.6.114166                 
OGLE-BLG-RRLYR-00084  RRab  17:09:46.22 -31:44:35.4                   BLG365.4.63954                  
OGLE-BLG-RRLYR-00085  RRc   17:09:52.87 -32:14:11.5                   BLG365.1.37811                  
OGLE-BLG-RRLYR-00086  RRab  17:09:55.65 -31:48:24.9                   BLG365.4.7455                   
OGLE-BLG-RRLYR-00087  RRab  17:09:56.33 -31:49:29.3                   BLG365.4.7459                   
OGLE-BLG-RRLYR-00088  RRab  17:09:57.84 -33:17:14.6                   BLG332.8.24537                  
OGLE-BLG-RRLYR-00089  RRab  17:10:00.04 -32:00:36.2                   BLG365.2.109290                 
OGLE-BLG-RRLYR-00090  RRab  17:10:01.05 -31:58:16.3                   BLG365.3.11524                  
OGLE-BLG-RRLYR-00091  RRc   17:10:02.85 -32:01:09.3                   BLG365.2.109256                 
OGLE-BLG-RRLYR-00092  RRc   17:10:04.06 -33:00:59.0                   BLG332.2.103140                 
OGLE-BLG-RRLYR-00093  RRab  17:10:04.30 -32:11:49.5                   BLG365.1.72514                  
OGLE-BLG-RRLYR-00094  RRab  17:10:05.11 -31:46:33.6                   BLG365.4.41680                  
OGLE-BLG-RRLYR-00095  RRab  17:10:05.81 -33:12:02.9                   BLG332.1.64306                  
OGLE-BLG-RRLYR-00096  RRab  17:10:07.02 -32:17:14.8                   BLG365.1.11510                  
OGLE-BLG-RRLYR-00097  RRc   17:10:08.65 -31:41:59.0                   BLG365.4.100438                 
OGLE-BLG-RRLYR-00098  RRab  17:10:13.25 -32:49:03.4                   BLG332.4.4047                   
OGLE-BLG-RRLYR-00099  RRab  17:10:14.12 -33:00:11.1                   BLG332.2.107053                 
OGLE-BLG-RRLYR-00100  RRab  17:10:14.17 -32:09:26.0                   BLG365.1.106453                 
OGLE-BLG-RRLYR-00101  RRab  17:10:14.90 -32:55:57.0                   BLG332.3.38931                  
OGLE-BLG-RRLYR-00102  RRc   17:10:15.45 -32:54:58.0                   BLG332.3.74573                  
OGLE-BLG-RRLYR-00103  RRab  17:10:16.20 -31:53:53.2                   BLG365.3.78364                  
OGLE-BLG-RRLYR-00104  RRc   17:10:21.66 -31:43:01.7                   BLG365.4.107707                 
