OGLE-SMC-ECL-4054   ED   00:59:46.04 -72:46:21.9  SMC719.08.3126   SMC105.2.27551  SMC_SC8_183681      
OGLE-SMC-ECL-4055   ED   00:59:46.32 -72:41:57.6  SMC719.08.1836   SMC105.3.6284   SMC_SC8_186713      
OGLE-SMC-ECL-4056   ED   00:59:46.63 -72:05:32.6  -                SMC108.3.14382  -                   
OGLE-SMC-ECL-4057   ED   00:59:47.05 -72:44:49.2  SMC719.08.1443   SMC105.2.26757  SMC_SC8_183522      
OGLE-SMC-ECL-4058   ED   00:59:47.82 -72:44:26.9  SMC719.08.653    SMC105.2.26760  SMC_SC8_183352      
OGLE-SMC-ECL-4059   ED   00:59:47.89 -72:04:51.0  SMC725.15.109    SMC108.3.39645  -                   
OGLE-SMC-ECL-4060   ED   00:59:47.90 -73:23:33.9  SMC726.14.1605   SMC106.2.24918  -                   
OGLE-SMC-ECL-4061   ED   00:59:48.16 -73:25:40.3  SMC726.14.3116   SMC106.2.6963   -                   
OGLE-SMC-ECL-4062   ED   00:59:48.82 -73:05:58.6  SMC726.23.6773   SMC106.4.30084  -                   
OGLE-SMC-ECL-4063   ED   00:59:49.02 -72:40:29.5  SMC719.08.2055   SMC105.3.6293   SMC_SC8_186741   HV11403   
OGLE-SMC-ECL-4064   ED   00:59:49.18 -72:43:21.4  SMC719.08.107    SMC105.3.5862   SMC_SC8_183268      
OGLE-SMC-ECL-4065   ED   00:59:49.55 -72:13:58.4  SMC719.17.28792  SMC108.2.17240  SMC_SC8_210381      
OGLE-SMC-ECL-4066   ED   00:59:49.85 -71:46:56.1  SMC718.01.2012   SMC109.1.14973  -                   
OGLE-SMC-ECL-4067   ED   00:59:49.89 -73:06:08.2  SMC726.23.3353   SMC106.4.29240  -                   
OGLE-SMC-ECL-4068   ED   00:59:50.87 -72:18:45.5  SMC719.17.27087  SMC108.1.44928  SMC_SC8_205231      
OGLE-SMC-ECL-4069   ED   00:59:51.02 -71:25:42.0  SMC718.09.5759   SMC109.3.7934   -                   
OGLE-SMC-ECL-4070   ED   00:59:51.09 -71:37:05.4  SMC718.01.12583  SMC109.2.11131  -                   
OGLE-SMC-ECL-4071   ED   00:59:51.24 -73:23:18.1  SMC726.14.7034   SMC106.2.26340  -                   
OGLE-SMC-ECL-4072   ED   00:59:51.50 -72:32:00.8  SMC719.08.32331  SMC105.4.11173  SMC_SC8_196137      
OGLE-SMC-ECL-4073   ED   00:59:51.72 -73:04:18.7  SMC726.23.1625   SMC106.4.28574  -                   
OGLE-SMC-ECL-4074   ED   00:59:52.04 -72:59:18.7  SMC726.23.9670   SMC105.1.8819   SMC_SC8_171254      
OGLE-SMC-ECL-4075   ED   00:59:52.19 -73:24:35.2  SMC726.14.537    SMC106.2.24933  -                   
OGLE-SMC-ECL-4076   ED   00:59:52.38 -72:40:07.6  SMC719.08.5483   SMC105.3.11990  SMC_SC8_187361      
OGLE-SMC-ECL-4077   ED   00:59:53.59 -72:53:43.5  SMC726.23.32166  SMC105.1.29155  SMC_SC8_174381      
OGLE-SMC-ECL-4078   ED   00:59:53.90 -72:22:14.0  SMC719.17.5109   SMC108.1.44311  SMC_SC8_201792      
OGLE-SMC-ECL-4079   ED   00:59:54.39 -72:41:40.0  SMC719.08.1881   SMC105.3.11725  SMC_SC8_186844      
OGLE-SMC-ECL-4080   ED   00:59:54.48 -72:47:12.7  SMC719.08.1120   SMC105.2.32440  SMC_SC8_180277      
OGLE-SMC-ECL-4081   ED   00:59:54.81 -72:15:26.5  SMC719.17.24189  SMC108.2.16321  SMC_SC8_207517      
OGLE-SMC-ECL-4082   ED   00:59:55.10 -72:47:55.8  SMC719.08.2588   SMC105.2.32444  SMC_SC8_180630      
OGLE-SMC-ECL-4083   ED   00:59:56.06 -72:27:34.9  SMC719.17.6592   SMC105.4.29868  SMC_SC8_199560      
OGLE-SMC-ECL-4084   ED   00:59:56.19 -71:23:29.0  SMC718.09.5497   SMC109.4.4722   -                   
OGLE-SMC-ECL-4085   ED   00:59:56.24 -72:34:17.9  SMC719.08.28814  SMC105.4.10152  SMC_SC8_193108      
OGLE-SMC-ECL-4086   ED   00:59:56.54 -72:27:50.4  SMC719.17.1254   SMC105.4.29135  SMC_SC8_198743      
OGLE-SMC-ECL-4087   ED   00:59:57.13 -72:07:52.7  SMC725.15.15     SMC108.3.14365  -                   
OGLE-SMC-ECL-4088   ED   00:59:57.48 -73:41:42.4  -                SMC107.4.2429   -                   
OGLE-SMC-ECL-4089   ED   00:59:57.50 -72:06:53.9  SMC725.15.3274   SMC108.3.15524  -                   
OGLE-SMC-ECL-4090   ED   00:59:57.60 -72:42:46.2  SMC719.08.1706   SMC105.3.11742  SMC_SC8_186781      
OGLE-SMC-ECL-4091   ED   00:59:57.64 -72:03:12.3  SMC725.15.4181   SMC108.3.40529  -                   
OGLE-SMC-ECL-4092   ED   00:59:58.50 -71:50:53.6  SMC718.01.491    SMC109.1.14078  -                   
OGLE-SMC-ECL-4093   ED   00:59:58.55 -73:17:51.2  SMC726.14.9578   SMC106.3.7194   -                   
OGLE-SMC-ECL-4094   ED   00:59:58.80 -72:27:42.6  SMC719.17.3190   SMC105.4.29898  SMC_SC8_199035      
OGLE-SMC-ECL-4095   ED   00:59:58.81 -72:28:35.3  SMC719.17.6230   SMC105.4.30785  SMC_SC8_199382      
OGLE-SMC-ECL-4096   ED   00:59:59.79 -73:04:35.7  SMC726.23.3855   SMC106.4.29376  -                   
OGLE-SMC-ECL-4097   ED   01:00:00.40 -72:53:09.8  SMC726.23.28496  SMC105.2.11205  SMC_SC8_176858      
OGLE-SMC-ECL-4098   ED   01:00:00.49 -72:09:34.9  SMC725.15.2542   SMC108.2.47419  -                   
OGLE-SMC-ECL-4099   ED   01:00:00.64 -72:16:32.5  SMC725.07.24001  SMC108.2.16691  SMC_SC8_207623      
OGLE-SMC-ECL-4100   ED   01:00:00.85 -73:11:28.4  SMC726.14.36557  SMC106.3.30903  -                   
OGLE-SMC-ECL-4101   ED   01:00:01.52 -72:03:08.7  SMC725.15.4197   SMC108.3.40547  -                   
OGLE-SMC-ECL-4102   ED   01:00:01.76 -72:18:31.6  SMC725.07.22937  SMC108.1.44001  SMC_SC8_204581      
OGLE-SMC-ECL-4103   ED   01:00:01.90 -72:28:13.1  SMC719.17.3027   SMC105.4.29942  SMC_SC8_198977      
OGLE-SMC-ECL-4104   ED   01:00:01.92 -74:05:25.9  -                SMC107.1.1902   -                   
OGLE-SMC-ECL-4105   ED   01:00:02.03 -72:20:20.4  SMC719.17.23884  SMC108.1.43874  SMC_SC8_204543      
OGLE-SMC-ECL-4106   ED   01:00:02.14 -73:12:58.4  SMC726.14.30199  SMC106.3.27259  -                   
OGLE-SMC-ECL-4107   ED   01:00:02.29 -71:42:07.9  SMC718.01.10862  SMC109.2.9862   -                   
OGLE-SMC-ECL-4108   ED   01:00:02.78 -72:43:11.5  SMC719.08.4257   SMC105.3.12129  SMC_SC8_183640      
OGLE-SMC-ECL-4109   ED   01:00:03.81 -71:56:14.1  SMC725.15.19167  SMC108.4.10640  -                   
OGLE-SMC-ECL-4110   ED   01:00:03.92 -72:59:53.9  SMC726.23.9387   SMC105.1.12087  SMC_SC8_171138      
OGLE-SMC-ECL-4111   ED   01:00:04.00 -71:32:54.8  SMC718.09.133    SMC109.3.7045   -                   
OGLE-SMC-ECL-4112   ED   01:00:04.39 -72:15:22.6  SMC725.07.24186  SMC108.2.16736  SMC_SC8_207684   HV12162   
OGLE-SMC-ECL-4113   ED   01:00:04.46 -72:16:22.0  SMC725.07.26432  SMC108.2.16733  SMC_SC8_207964      
OGLE-SMC-ECL-4114   ED   01:00:04.97 -72:46:10.7  SMC719.08.23     SMC105.2.32013  SMC_SC8_183237      
OGLE-SMC-ECL-4115   ED   01:00:05.62 -73:33:40.9  SMC726.05.16774  SMC106.1.18519  -                   
OGLE-SMC-ECL-4116   ED   01:00:06.33 -71:36:20.6  SMC725.24.11778  SMC109.2.10024  -                   
OGLE-SMC-ECL-4117   ED   01:00:06.42 -72:09:24.6  SMC725.15.62     SMC108.2.46301  -                   
OGLE-SMC-ECL-4118   ED   01:00:06.60 -72:04:45.5  SMC725.15.6526   SMC108.3.41348  -                   
OGLE-SMC-ECL-4119   ED   01:00:07.17 -72:27:20.9  SMC725.07.796    SMC105.4.29037  SMC_SC8_198667      
OGLE-SMC-ECL-4120   ED   01:00:07.37 -71:47:16.5  SMC718.01.1955   SMC109.1.15172  -                   
OGLE-SMC-ECL-4121   ED   01:00:07.59 -73:14:24.2  SMC726.13.26015  SMC106.3.28049  -                   
OGLE-SMC-ECL-4122   ED   01:00:07.82 -71:54:52.8  SMC725.15.19213  SMC108.4.30258  -                   
OGLE-SMC-ECL-4123   ED   01:00:09.29 -72:28:02.6  SMC725.07.3018   SMC105.4.29324  SMC_SC8_198993      
OGLE-SMC-ECL-4124   ED   01:00:09.51 -72:12:20.2  -                SMC108.2.46363  -                   
OGLE-SMC-ECL-4125   ED   01:00:09.71 -72:23:30.6  SMC725.07.4393   SMC108.1.16019  SMC_SC8_202578      
OGLE-SMC-ECL-4126   ED   01:00:10.57 -72:11:35.5  SMC725.15.335    SMC108.2.46498  -                   
OGLE-SMC-ECL-4127   ED   01:00:10.67 -72:58:40.1  SMC726.22.27140  SMC105.1.10573  SMC_SC8_170439      
OGLE-SMC-ECL-4128   ED   01:00:11.51 -73:07:07.8  SMC726.22.10770  SMC106.4.13782  -                   
OGLE-SMC-ECL-4129   ED   01:00:11.63 -72:05:43.5  SMC725.15.3570   SMC108.3.15673  -                   
OGLE-SMC-ECL-4130   ED   01:00:11.75 -72:46:22.0  SMC719.08.6782   SMC105.2.33489  SMC_SC8_183683      
OGLE-SMC-ECL-4131   ED   01:00:12.28 -71:49:51.7  SMC718.01.1559   SMC109.1.15214  -                   
OGLE-SMC-ECL-4132   ED   01:00:12.68 -72:02:11.2  SMC725.15.20208  SMC108.3.40648  -                   
OGLE-SMC-ECL-4133   ED   01:00:13.03 -72:10:30.0  SMC725.15.4767   SMC108.2.47551  -                   
OGLE-SMC-ECL-4134   ED   01:00:13.45 -72:13:49.4  SMC725.07.30742  SMC108.2.47548  -                   
OGLE-SMC-ECL-4135   ED   01:00:13.78 -72:30:17.5  SMC725.07.5202   SMC105.4.30073  SMC_SC8_196817      
OGLE-SMC-ECL-4136   ED   01:00:13.79 -71:47:14.3  SMC725.24.863    SMC109.1.14176  -                   
OGLE-SMC-ECL-4137   ED   01:00:13.88 -72:02:32.2  SMC725.15.19298  SMC108.3.40190  -                   
OGLE-SMC-ECL-4138   ED   01:00:14.41 -72:42:08.5  SMC726.30.1929   SMC105.3.12277  -                   
OGLE-SMC-ECL-4139   ED   01:00:14.59 -72:06:22.5  SMC725.15.1489   SMC108.3.14604  -                   
OGLE-SMC-ECL-4140   ED   01:00:14.65 -72:15:13.5  SMC725.07.26772  SMC108.2.17497  SMC_SC8_208089      
OGLE-SMC-ECL-4141   ED   01:00:15.47 -72:57:29.6  SMC726.22.26386  SMC105.1.28862  SMC_SC8_170192      
OGLE-SMC-ECL-4142   ED   01:00:15.73 -72:00:19.1  SMC725.15.20585  SMC108.3.40684  -                   
OGLE-SMC-ECL-4143   ED   01:00:15.90 -73:42:16.6  SMC726.05.877    SMC107.4.937    -                   
OGLE-SMC-ECL-4144   ED   01:00:16.03 -72:12:44.3  -                SMC108.2.46275  -                   
OGLE-SMC-ECL-4145   ED   01:00:16.09 -73:40:22.7  SMC726.05.168    SMC107.4.368    -                   
OGLE-SMC-ECL-4146   ED   01:00:16.35 -71:18:06.2  SMC718.08.7780   SMC109.4.5412   -                   
OGLE-SMC-ECL-4147   ED   01:00:17.02 -72:02:59.7  SMC725.15.1878   SMC108.3.40211  -                   
OGLE-SMC-ECL-4148   ED   01:00:17.06 -72:10:28.8  SMC725.15.4778   SMC108.2.48578  -                   
OGLE-SMC-ECL-4149   ED   01:00:17.24 -72:21:45.3  SMC725.07.27755  SMC108.1.46621  SMC_SC8_205316      
OGLE-SMC-ECL-4150   ED   01:00:17.56 -73:17:30.3  SMC726.13.2257   SMC106.3.11218  -                   
OGLE-SMC-ECL-4151   ED   01:00:17.90 -72:19:25.6  SMC725.07.23600  SMC108.1.44485  SMC_SC8_204735      
OGLE-SMC-ECL-4152   ED   01:00:18.03 -72:24:07.9  SMC725.07.32     SMC108.1.14904  -                   
OGLE-SMC-ECL-4153   ED   01:00:19.09 -72:26:20.9  SMC725.07.1449   SMC105.4.29452  SMC_SC8_198829      
OGLE-SMC-ECL-4154   ED   01:00:19.16 -73:44:01.1  SMC726.05.6326   SMC107.4.8866   -                   
OGLE-SMC-ECL-4155   ED   01:00:19.31 -72:07:46.7  SMC725.15.5632   SMC108.3.16778  -                   
OGLE-SMC-ECL-4156   ED   01:00:19.62 -72:54:25.4  SMC726.22.30059  SMC105.1.30183  SMC_SC8_174291      
OGLE-SMC-ECL-4157   ED   01:00:19.96 -72:25:29.5  SMC725.07.1574   SMC108.1.15470  SMC_SC8_198888      
OGLE-SMC-ECL-4158   ED   01:00:20.24 -72:06:56.9  SMC725.15.5883   SMC108.3.15735  -                   
OGLE-SMC-ECL-4159   ED   01:00:20.62 -73:27:30.7  -                SMC106.2.12364  -                   
OGLE-SMC-ECL-4160   ED   01:00:20.72 -72:47:42.9  SMC726.30.2752   SMC105.2.32787  SMC_SC8_180239      
OGLE-SMC-ECL-4161   ED   01:00:21.34 -73:47:59.4  SMC727.28.8024   SMC107.3.2077   -                   
OGLE-SMC-ECL-4162   ED   01:00:21.50 -71:41:03.8  SMC725.24.11590  SMC109.2.10059  -                   
OGLE-SMC-ECL-4163   ED   01:00:22.14 -72:12:59.9  -                SMC108.2.46377  -                   
OGLE-SMC-ECL-4164   ED   01:00:22.55 -73:09:08.9  SMC726.13.26846  SMC106.4.12293  -                   
OGLE-SMC-ECL-4165   ED   01:00:22.92 -72:08:42.7  SMC725.15.1188   SMC108.3.15167  -                   
OGLE-SMC-ECL-4166   ED   01:00:22.96 -72:08:33.2  SMC725.15.2849   SMC108.3.15169  -                   
OGLE-SMC-ECL-4167   ED   01:00:23.11 -73:57:10.4  SMC727.28.440    SMC107.2.617    -                   
OGLE-SMC-ECL-4168   ED   01:00:23.69 -72:55:07.3  SMC726.22.29845  SMC105.1.29537  SMC_SC8_174197      
OGLE-SMC-ECL-4169   ED   01:00:23.83 -72:26:20.5  SMC725.07.263    SMC105.4.28816  SMC_SC8_198652      
OGLE-SMC-ECL-4170   ED   01:00:23.84 -72:48:33.8  SMC726.30.2501   SMC105.2.32822  SMC_SC8_180549      
OGLE-SMC-ECL-4171   ED   01:00:24.15 -73:30:43.8  SMC726.05.21288  SMC106.1.23288  -                   
OGLE-SMC-ECL-4172   ED   01:00:24.46 -71:56:04.6  SMC725.15.21462  SMC108.4.11037  -                   
OGLE-SMC-ECL-4173   ED   01:00:24.62 -72:17:44.7  SMC725.07.23849  SMC108.2.16917  SMC_SC8_207567      
OGLE-SMC-ECL-4174   ED   01:00:24.83 -72:33:47.4  SMC726.30.26912  SMC105.4.10249  -                   
OGLE-SMC-ECL-4175   ED   01:00:26.39 -72:15:03.8  SMC725.07.24224  SMC108.2.16941  SMC_SC8_207699      
OGLE-SMC-ECL-4176   ED   01:00:27.21 -72:51:21.6  SMC726.22.28345  SMC105.2.11857  SMC_SC8_177034      
OGLE-SMC-ECL-4177   ED   01:00:27.48 -72:28:02.3  SMC725.07.3030   SMC105.4.29553  SMC_SC8_198995      
OGLE-SMC-ECL-4178   ED   01:00:27.84 -73:17:14.7  SMC726.13.2302   SMC106.3.11335  -                   
OGLE-SMC-ECL-4179   ED   01:00:28.01 -72:36:50.8  SMC726.30.25719  SMC105.3.33820  -                   
OGLE-SMC-ECL-4180   ED   01:00:28.15 -73:03:07.3  SMC726.22.20     SMC106.4.34248  SMC_SC8_166835      
OGLE-SMC-ECL-4181   ED   01:00:28.97 -72:59:18.8  SMC726.22.2334   SMC105.1.10296  SMC_SC8_170230      
OGLE-SMC-ECL-4182   ED   01:00:30.10 -74:08:02.0  SMC727.20.5785   SMC107.1.2021   -                   
OGLE-SMC-ECL-4183   ED   01:00:31.01 -71:34:36.7  SMC718.08.239    SMC109.2.10594  -                   
OGLE-SMC-ECL-4184   ED   01:00:31.59 -72:24:15.7  SMC725.07.4155   SMC108.1.22082  -                   
OGLE-SMC-ECL-4185   ED   01:00:31.82 -71:45:29.6  SMC725.24.3903   SMC109.1.17151  -                   
OGLE-SMC-ECL-4186   ED   01:00:32.10 -73:10:01.1  SMC726.13.29111  SMC106.4.13228  -                   
OGLE-SMC-ECL-4187   ED   01:00:32.36 -72:16:56.0  SMC725.07.23955  SMC108.2.23582  SMC_SC9_39171       
OGLE-SMC-ECL-4188   ED   01:00:33.37 -72:51:47.0  SMC726.22.30846  SMC105.2.12708  SMC_SC9_7381        
OGLE-SMC-ECL-4189   ED   01:00:33.39 -73:20:07.8  SMC726.13.1876   -               -                   
OGLE-SMC-ECL-4190   ED   01:00:33.96 -72:34:56.7  SMC726.30.28932  SMC105.4.11597  -                   
OGLE-SMC-ECL-4191   ED   01:00:34.44 -72:10:57.9  SMC725.15.361    SMC108.2.53365  -                   
OGLE-SMC-ECL-4192   ED   01:00:35.58 -73:22:02.6  SMC726.13.3427   SMC106.2.31390  -                   
OGLE-SMC-ECL-4193   ED   01:00:35.73 -71:34:35.8  SMC718.08.51     SMC109.2.9811   -                   
OGLE-SMC-ECL-4194   ED   01:00:35.87 -73:00:54.4  SMC726.22.4584   SMC105.1.11556  -                   
OGLE-SMC-ECL-4195   ED   01:00:36.84 -72:06:46.7  SMC725.15.572    SMC108.3.21653  -                   
OGLE-SMC-ECL-4196   ED   01:00:37.11 -71:31:29.2  SMC718.08.73     SMC109.3.6951   -                   
OGLE-SMC-ECL-4197   ED   01:00:37.42 -72:38:45.7  SMC726.30.27720  SMC105.3.34694  SMC_SC9_21269       
OGLE-SMC-ECL-4198   ED   01:00:37.43 -73:14:30.9  SMC726.13.24703  SMC106.3.32572  -                   
OGLE-SMC-ECL-4199   ED   01:00:37.83 -74:11:35.3  SMC727.20.4670   SMC107.1.5977   -                   
OGLE-SMC-ECL-4200   ED   01:00:37.86 -72:13:00.5  -                SMC108.2.54190  SMC_SC9_42348       
OGLE-SMC-ECL-4201   ED   01:00:38.82 -71:42:31.5  SMC725.24.13203  SMC109.2.12950  -                   
OGLE-SMC-ECL-4202   ED   01:00:39.03 -73:24:17.2  SMC726.13.2877   SMC106.2.30668  -                   
OGLE-SMC-ECL-4203   ED   01:00:39.15 -72:04:05.4  SMC725.15.711    SMC108.3.45740  -                   
OGLE-SMC-ECL-4204   ED   01:00:39.33 -72:47:45.0  SMC726.30.1076   SMC105.2.32353  SMC_SC9_10459       
OGLE-SMC-ECL-4205   ED   01:00:39.47 -72:46:02.6  SMC726.30.585    SMC105.2.32357  SMC_SC9_13392       
OGLE-SMC-ECL-4206   ED   01:00:40.02 -72:50:21.6  SMC726.22.46360  SMC105.2.15835  SMC_SC9_9782        
OGLE-SMC-ECL-4207   ED   01:00:40.45 -73:20:58.4  SMC726.13.1754   SMC106.2.30282  -                   
OGLE-SMC-ECL-4208   ED   01:00:40.67 -73:17:10.5  SMC726.13.25518  SMC106.3.10984  -                   
OGLE-SMC-ECL-4209   ED   01:00:40.70 -71:46:08.5  SMC725.24.2250   SMC109.1.15536  -                   
OGLE-SMC-ECL-4210   ED   01:00:41.14 -72:13:11.7  -                SMC108.2.53375  SMC_SC9_41849       
OGLE-SMC-ECL-4211   ED   01:00:41.60 -72:11:23.9  SMC725.15.847    SMC108.2.53699  -                   
OGLE-SMC-ECL-4212   ED   01:00:41.72 -72:59:53.2  SMC726.22.8826   SMC105.1.13181  -                   
OGLE-SMC-ECL-4213   ED   01:00:41.98 -72:31:25.5  SMC726.30.25964  SMC105.4.10312  SMC_SC9_27326       
OGLE-SMC-ECL-4214   ED   01:00:42.36 -73:23:27.8  SMC726.13.1374   SMC106.2.30287  -                   
OGLE-SMC-ECL-4215   ED   01:00:42.70 -71:56:25.7  SMC725.15.21394  SMC108.4.15888  -                   
OGLE-SMC-ECL-4216   ED   01:00:42.83 -71:31:41.8  SMC718.08.70     SMC109.3.6958   -                   
OGLE-SMC-ECL-4217   ED   01:00:43.35 -72:07:54.9  SMC725.15.5609   SMC108.3.23083  SMC_SC9_45966       
OGLE-SMC-ECL-4218   ED   01:00:43.48 -73:23:34.2  SMC726.13.6068   SMC106.2.31472  -                   
OGLE-SMC-ECL-4219   ED   01:00:43.87 -72:05:29.5  SMC725.15.638    SMC108.3.21672  -                   
OGLE-SMC-ECL-4220   ED   01:00:44.38 -72:52:19.5  SMC726.22.34177  SMC105.2.12837  SMC_SC9_7815        
OGLE-SMC-ECL-4221   ED   01:00:45.19 -73:20:24.5  SMC726.13.7384   SMC106.2.32987  -                   
OGLE-SMC-ECL-4222   ED   01:00:45.29 -72:06:56.9  SMC725.15.1411   SMC108.3.21674  SMC_SC9_47557    HV12166   
OGLE-SMC-ECL-4223   ED   01:00:45.33 -71:58:43.7  SMC725.15.20936  SMC108.4.15900  -                   
OGLE-SMC-ECL-4224   ED   01:00:45.44 -73:28:59.4  SMC726.05.19126  SMC106.2.11706  -                   
OGLE-SMC-ECL-4225   ED   01:00:45.88 -71:30:47.5  SMC718.08.2052   SMC109.3.8308   -                   
OGLE-SMC-ECL-4226   ED   01:00:46.30 -72:57:28.6  SMC726.22.26222  SMC105.1.28761  -                   
OGLE-SMC-ECL-4227   ED   01:00:46.43 -71:19:22.3  SMC718.08.7725   SMC109.4.5570   -                   
OGLE-SMC-ECL-4228   ED   01:00:46.55 -72:35:04.7  SMC726.30.28901  SMC105.4.11071  SMC_SC9_24863       
OGLE-SMC-ECL-4229   ED   01:00:46.74 -73:17:21.6  SMC726.13.8617   SMC106.3.12309  -                   
OGLE-SMC-ECL-4230   ED   01:00:46.86 -71:49:50.6  SMC725.24.3169   SMC109.1.17368  -                   
OGLE-SMC-ECL-4231   ED   01:00:46.91 -71:58:59.3  SMC725.15.19609  SMC108.4.15917  -                   
OGLE-SMC-ECL-4232   ED   01:00:46.92 -72:53:25.2  SMC726.22.28026  SMC105.2.12086  SMC_SC9_6887        
OGLE-SMC-ECL-4233   ED   01:00:47.01 -72:39:19.8  SMC726.30.25585  SMC105.3.33858  SMC_SC9_21102    HV11420   
OGLE-SMC-ECL-4234   ED   01:00:47.02 -71:55:08.0  SMC725.15.21632  SMC108.4.35500  -                   
OGLE-SMC-ECL-4235   ED   01:00:47.39 -73:08:58.1  SMC726.13.29438  SMC106.4.12598  -                   
OGLE-SMC-ECL-4236   ED   01:00:47.39 -72:53:13.5  SMC726.22.26886  SMC105.2.11166  SMC_SC9_6811        
OGLE-SMC-ECL-4237   ED   01:00:47.51 -73:00:03.4  SMC726.22.8764   SMC105.1.13352  -                   
OGLE-SMC-ECL-4238   ED   01:00:47.52 -72:05:44.9  SMC725.15.624    SMC108.3.21678  -                   
OGLE-SMC-ECL-4239   ED   01:00:47.98 -72:49:07.9  -                SMC105.2.14659  SMC_SC9_11125       
OGLE-SMC-ECL-4240   ED   01:00:48.19 -72:32:14.0  SMC726.30.29790  SMC105.4.11740  -                   
OGLE-SMC-ECL-4241   ED   01:00:48.38 -71:34:08.3  SMC718.08.1537   SMC109.2.13078  -                   
OGLE-SMC-ECL-4242   ED   01:00:48.44 -72:28:38.3  SMC725.07.469    SMC105.4.29029  SMC_SC9_30323       
OGLE-SMC-ECL-4243   ED   01:00:48.54 -72:19:09.6  SMC725.07.25643  SMC108.1.52645  SMC_SC9_36708       
OGLE-SMC-ECL-4244   ED   01:00:48.57 -72:08:12.2  SMC725.15.500    SMC108.3.21679  -                   
OGLE-SMC-ECL-4245   ED   01:00:48.65 -71:34:14.2  SMC718.08.25     SMC109.2.9814   -                   
OGLE-SMC-ECL-4246   ED   01:00:48.99 -72:47:07.4  SMC726.30.1173   SMC105.2.32396  SMC_SC9_10517       
OGLE-SMC-ECL-4247   ED   01:00:49.30 -72:25:37.6  SMC725.07.618    SMC108.1.21586  -                   
OGLE-SMC-ECL-4248   ED   01:00:50.20 -73:04:24.2  SMC726.22.6915   SMC106.4.36133  -                   
OGLE-SMC-ECL-4249   ED   01:00:50.24 -71:35:13.0  -                SMC109.2.10124  -                   
OGLE-SMC-ECL-4250   ED   01:00:50.45 -71:32:07.4  SMC718.08.353    SMC109.3.7121   -                   
OGLE-SMC-ECL-4251   ED   01:00:50.97 -72:20:17.8  SMC725.07.22852  SMC108.1.51909  -                   
OGLE-SMC-ECL-4252   ED   01:00:51.46 -72:08:36.7  SMC725.15.5391   SMC108.3.23217  -                   
OGLE-SMC-ECL-4253   ED   01:00:51.60 -72:13:20.5  -                SMC108.2.54320  -                   
OGLE-SMC-ECL-4254   ED   01:00:51.66 -73:11:28.0  SMC726.13.28680  SMC106.3.33535  -                   
OGLE-SMC-ECL-4255   ED   01:00:52.05 -72:07:05.9  SMC725.15.251    SMC108.3.21587  -                   
OGLE-SMC-ECL-4256   ED   01:00:52.38 -72:45:06.1  SMC726.30.634    SMC105.2.32178  SMC_SC9_13423    HV12946   
OGLE-SMC-ECL-4257   ED   01:00:52.90 -72:47:48.9  SMC726.30.232    SMC105.2.32093  SMC_SC9_10098       
OGLE-SMC-ECL-4258   ED   01:00:53.14 -72:30:02.8  SMC725.07.410    SMC105.4.33439  SMC_SC9_27353       
OGLE-SMC-ECL-4259   ED   01:00:54.25 -72:23:40.8  SMC725.07.4369   SMC108.1.22318  -                   
OGLE-SMC-ECL-4260   ED   01:00:54.36 -72:11:33.9  SMC725.15.823    SMC108.2.53807  SMC_SC9_42103       
OGLE-SMC-ECL-4261   ED   01:00:54.73 -72:52:21.2  SMC726.22.30689  SMC105.2.16524  SMC_SC9_7318        
OGLE-SMC-ECL-4262   ED   01:00:55.26 -73:59:11.6  SMC727.28.1901   SMC107.2.8662   -                   
OGLE-SMC-ECL-4263   ED   01:00:55.35 -72:06:05.9  SMC725.15.1539   SMC108.3.22008  -                   
OGLE-SMC-ECL-4264   ED   01:00:55.73 -73:44:23.0  SMC726.05.1697   SMC107.4.13523  -                   
OGLE-SMC-ECL-4265   ED   01:00:56.34 -72:36:45.1  SMC726.30.26503  SMC105.3.38893  SMC_SC9_21429       
OGLE-SMC-ECL-4266   ED   01:00:56.88 -71:57:15.0  SMC725.15.19749  SMC108.4.15998  -                   
OGLE-SMC-ECL-4267   ED   01:00:57.35 -72:44:53.0  SMC726.30.3651   SMC105.2.37848  SMC_SC9_14011       
OGLE-SMC-ECL-4268   ED   01:00:57.46 -73:12:57.1  SMC726.13.31649  SMC106.3.34422  -                   
OGLE-SMC-ECL-4269   ED   01:00:57.56 -72:41:16.4  SMC726.30.845    SMC105.3.17202  SMC_SC9_17056       
OGLE-SMC-ECL-4270   ED   01:00:57.81 -72:28:42.5  SMC725.07.2858   SMC105.4.33702  SMC_SC9_30685       
OGLE-SMC-ECL-4271   ED   01:00:57.96 -72:03:43.3  SMC725.15.4094   SMC108.3.46063  -                   
OGLE-SMC-ECL-4272   ED   01:00:58.20 -72:05:24.8  SMC725.15.642    SMC108.3.21701  -                   
OGLE-SMC-ECL-4273   ED   01:00:58.28 -72:23:23.1  SMC725.07.1918   SMC108.1.21846  -                   
OGLE-SMC-ECL-4274   ED   01:00:58.82 -73:09:18.1  SMC726.13.29342  SMC106.4.13536  -                   
OGLE-SMC-ECL-4275   ED   01:00:59.22 -72:30:37.3  SMC725.07.2267   SMC105.4.33714  SMC_SC9_27823       
OGLE-SMC-ECL-4276   ED   01:00:59.59 -72:11:24.9  SMC725.15.1886   SMC108.2.53581  SMC_SC9_41887       
