OGLE-BLG-RRLYR-00103  BLG365.3  78364 RRab  17:10:16.20 -31:53:53.2                                             
OGLE-BLG-RRLYR-00104  BLG365.4 107707 RRc   17:10:21.66 -31:43:01.7                                             
OGLE-BLG-RRLYR-00105  BLG365.4  48749 RRab  17:10:22.33 -31:46:10.7                                             
OGLE-BLG-RRLYR-00106  BLG365.3 112362 RRc   17:10:24.25 -31:52:19.9                                             
OGLE-BLG-RRLYR-00107  BLG365.3  82590 RRc   17:10:25.57 -31:53:58.3                                             
OGLE-BLG-RRLYR-00108  BLG365.2 116745 RRc   17:10:28.63 -32:01:21.8                                             
OGLE-BLG-RRLYR-00109  BLG365.3  51027 RRab  17:10:30.71 -31:55:18.3                                             
OGLE-BLG-RRLYR-00110  BLG332.1  39725 RRab  17:10:31.86 -33:14:14.9                                             
OGLE-BLG-RRLYR-00111  BLG332.4   8361 RRab  17:10:33.96 -32:50:28.7                                             
OGLE-BLG-RRLYR-00112  BLG365.2 120798 RRab  17:10:35.04 -32:00:52.7                                             
OGLE-BLG-RRLYR-00113  BLG365.2  56956 RRab  17:10:37.91 -32:06:01.6                                             
OGLE-BLG-RRLYR-00114  BLG332.1  74924 RRab  17:10:38.88 -33:13:12.0                                             
OGLE-BLG-RRLYR-00115  BLG332.2  45272 RRc   17:10:42.91 -33:06:24.0                                             
OGLE-BLG-RRLYR-00116  BLG365.4 114894 RRab  17:10:43.28 -31:42:25.8                                             
OGLE-BLG-RRLYR-00117  BLG332.1  15350 RRab  17:10:46.01 -33:17:20.9                                             
OGLE-BLG-RRLYR-00118  BLG332.4  85957 RRc   17:10:49.01 -32:45:37.9                                             
OGLE-BLG-RRLYR-00119  BLG365.2  61346 RRab  17:10:49.68 -32:05:41.0                                             
OGLE-BLG-RRLYR-00120  BLG365.4  26491 RRc   17:10:50.20 -31:48:20.6                                             
OGLE-BLG-RRLYR-00121  BLG365.1  88143 RRab  17:10:51.21 -32:12:32.1                                             
OGLE-BLG-RRLYR-00122  BLG365.3        RRab  17:10:53.12 -31:54:45.9                                             
OGLE-BLG-RRLYR-00123  BLG365.2        RRab  17:10:53.42 -32:06:20.4                                             
OGLE-BLG-RRLYR-00124  BLG332.4  50806 RRc   17:10:55.23 -32:47:26.2                                             
OGLE-BLG-RRLYR-00125  BLG332.4  55117 RRab  17:10:57.79 -32:46:58.8                                             
OGLE-BLG-RRLYR-00126  BLG332.1 114298 RRc   17:10:58.75 -33:09:18.3                                             
OGLE-BLG-RRLYR-00127  BLG332.3  56740 RRab  17:10:59.84 -32:57:14.9                                             
OGLE-BLG-RRLYR-00128  BLG332.2  89662 RRab  17:11:02.54 -33:02:50.3                                             
OGLE-BLG-RRLYR-00129  BLG332.4  94861 RRab  17:11:07.28 -32:45:25.1                                             
OGLE-BLG-RRLYR-00130  BLG332.3 129584 RRab  17:11:09.17 -32:51:18.9                                             
OGLE-BLG-RRLYR-00131  BLG332.1  22941 RRc   17:11:09.62 -33:15:53.8                                             
OGLE-BLG-RRLYR-00132  BLG332.3  26194 RRc   17:11:11.30 -32:57:58.8                                             
OGLE-BLG-RRLYR-00133  BLG332.4  95031 RRab  17:11:15.21 -32:45:46.7                                             
OGLE-BLG-RRLYR-00134  BLG332.3  26127 RRc   17:11:15.38 -32:59:22.4                                             
OGLE-BLG-RRLYR-00135  BLG332.3 133925 RRab  17:11:21.11 -32:50:54.0                                             
OGLE-BLG-RRLYR-00136  BLG332.4 132190 RRab  17:11:21.91 -32:42:31.7                                             
OGLE-BLG-RRLYR-00137  BLG332.4  29443 RRc   17:11:23.49 -32:50:18.8                                             
OGLE-BLG-RRLYR-00138  BLG332.1  26859 RRab  17:11:25.70 -33:16:44.0                                             
OGLE-BLG-RRLYR-00139  BLG364.7  32509 RRab  17:12:16.86 -32:06:07.4                                             
OGLE-BLG-RRLYR-00140  BLG364.5  32340 RRc   17:12:20.28 -31:46:29.5                                             
OGLE-BLG-RRLYR-00141  BLG364.7   3953 RRab  17:12:23.76 -32:07:10.0                                             
OGLE-BLG-RRLYR-00142  BLG360.7     43 RRc   17:12:25.64 -29:07:47.7                                             
OGLE-BLG-RRLYR-00143  BLG360.7     19 RRab  17:12:26.60 -29:08:28.1                                             
OGLE-BLG-RRLYR-00144  BLG364.8  71970 RRc   17:12:28.74 -32:13:07.3                                             
OGLE-BLG-RRLYR-00145  BLG364.6 103938 RRab  17:12:29.25 -31:52:29.8                                             
OGLE-BLG-RRLYR-00146  BLG363.8    283 RRab  17:12:30.45 -29:52:44.1                                             
OGLE-BLG-RRLYR-00147  BLG360.5  58372 RRab  17:12:32.67 -28:44:33.7                                 V0365 Oph   
OGLE-BLG-RRLYR-00148  BLG363.5  34411 RRab  17:12:33.20 -29:22:12.9                                             
OGLE-BLG-RRLYR-00149  BLG360.8  29543 RRab  17:12:33.92 -29:13:47.4                                             
