OGLE-LMC-DSCT-0625 LMC118.6  19956  MULTIMODE 05:05:14.62 -68:36:23.5 LMC_SC13_50844
OGLE-LMC-DSCT-0626 LMC118.6  60814 SINGLEMODE 05:05:15.79 -68:34:42.3 LMC_SC13_51211
OGLE-LMC-DSCT-0627 LMC119.8  34107 SINGLEMODE 05:05:17.27 -69:29:45.9 LMC_SC12_31687
OGLE-LMC-DSCT-0628 LMC115.6   4379 SINGLEMODE 05:05:19.09 -66:45:08.1 
OGLE-LMC-DSCT-0629 LMC118.6  21618 SINGLEMODE 05:05:19.41 -68:35:47.3 LMC_SC13_50981
OGLE-LMC-DSCT-0630 LMC120.6  33201 SINGLEMODE 05:05:22.25 -69:46:24.4 LMC_SC12_14940
OGLE-LMC-DSCT-0631 LMC115.6   1161 SINGLEMODE 05:05:22.51 -66:50:55.7 
OGLE-LMC-DSCT-0632 LMC119.6  42234 SINGLEMODE 05:05:22.98 -69:13:48.9 LMC_SC12_49148
OGLE-LMC-DSCT-0633 LMC117.6  45257 SINGLEMODE 05:05:23.57 -67:59:00.7 
OGLE-LMC-DSCT-0634 LMC122.1   2987 SINGLEMODE 05:05:24.63 -71:14:14.5 
OGLE-LMC-DSCT-0635 LMC116.6   2245 SINGLEMODE 05:05:27.10 -67:21:25.8 
OGLE-LMC-DSCT-0636 LMC117.7  18828 SINGLEMODE 05:05:29.12 -68:12:36.8 
OGLE-LMC-DSCT-0637 LMC118.7  26654 SINGLEMODE 05:05:29.30 -68:47:58.9 LMC_SC13_32424
OGLE-LMC-DSCT-0638 LMC115.6   4674 SINGLEMODE 05:05:30.16 -66:44:53.7 
OGLE-LMC-DSCT-0639 LMC119.6  93050 SINGLEMODE 05:05:30.29 -69:09:23.9 LMC_SC13_2272
OGLE-LMC-DSCT-0640 LMC119.8  34568 SINGLEMODE 05:05:31.20 -69:32:33.0 LMC_SC12_28507
OGLE-LMC-DSCT-0641 LMC121.1   1685 SINGLEMODE 05:05:33.05 -70:41:25.7 
OGLE-LMC-DSCT-0642 LMC119.6  48452 SINGLEMODE 05:05:35.92 -69:13:36.0 LMC_SC12_51173
OGLE-LMC-DSCT-0643 LMC122.2   8465 SINGLEMODE 05:05:41.40 -71:06:36.0 
OGLE-LMC-DSCT-0644 LMC116.5  15387 SINGLEMODE 05:05:42.71 -67:14:49.6 
OGLE-LMC-DSCT-0645 LMC119.6  99793 SINGLEMODE 05:05:46.26 -69:08:05.6 LMC_SC13_78782
OGLE-LMC-DSCT-0646 LMC122.3  10057 SINGLEMODE 05:05:47.09 -70:55:09.2 
OGLE-LMC-DSCT-0647 LMC119.8  81559 SINGLEMODE 05:05:47.40 -69:28:07.1 LMC_SC12_87558
OGLE-LMC-DSCT-0648 LMC120.1  33778 SINGLEMODE 05:05:49.61 -70:02:36.3 LMC_SC12_59343
OGLE-LMC-DSCT-0649 LMC118.7  38029 SINGLEMODE 05:05:49.62 -68:45:01.4 LMC_SC13_105779
OGLE-LMC-DSCT-0650 LMC115.7  20834 SINGLEMODE 05:05:49.79 -66:55:37.2 
OGLE-LMC-DSCT-0651 LMC118.6  71582 SINGLEMODE 05:05:50.83 -68:31:16.2 LMC_SC13_124075
OGLE-LMC-DSCT-0652 LMC120.2   3897 SINGLEMODE 05:05:51.74 -69:57:43.2 LMC_SC12_62104
OGLE-LMC-DSCT-0653 LMC120.4   5132 SINGLEMODE 05:05:52.62 -69:39:49.9 LMC_SC12_76712
OGLE-LMC-DSCT-0654 LMC118.5  27671  MULTIMODE 05:05:53.99 -68:29:51.9 LMC_SC13_124713
OGLE-LMC-DSCT-0655 LMC116.7  16155 SINGLEMODE 05:05:54.59 -67:32:33.0 
OGLE-LMC-DSCT-0656 LMC120.3   5184 SINGLEMODE 05:05:55.32 -69:47:10.4 
OGLE-LMC-DSCT-0657 LMC120.3  48054 SINGLEMODE 05:05:57.46 -69:45:37.6 LMC_SC12_71223
OGLE-LMC-DSCT-0658 LMC117.6  20528 SINGLEMODE 05:05:58.29 -68:00:48.5 
OGLE-LMC-DSCT-0659 LMC120.4  53187 SINGLEMODE 05:06:06.14 -69:35:31.9 LMC_SC12_80422
OGLE-LMC-DSCT-0660 LMC120.4   1647 SINGLEMODE 05:06:06.54 -69:40:13.7 LMC_SC12_75539
OGLE-LMC-DSCT-0661 LMC122.4   7527 SINGLEMODE 05:06:11.13 -70:45:53.4 
OGLE-LMC-DSCT-0662 LMC118.7  78664  MULTIMODE 05:06:12.97 -68:43:47.0 LMC_SC13_103563
OGLE-LMC-DSCT-0663 LMC115.6  15737 SINGLEMODE 05:06:13.23 -66:44:23.7 
OGLE-LMC-DSCT-0664 LMC121.2  11315 SINGLEMODE 05:06:16.55 -70:31:17.3 
OGLE-LMC-DSCT-0665 LMC119.1   3059 SINGLEMODE 05:06:17.48 -69:31:09.4 LMC_SC12_138689
OGLE-LMC-DSCT-0666 LMC119.3   3779 SINGLEMODE 05:06:18.95 -69:10:58.8 LMC_SC12_158288
OGLE-LMC-DSCT-0667 LMC118.8  43135 SINGLEMODE 05:06:19.71 -68:54:41.4 LMC_SC13_159962
OGLE-LMC-DSCT-0668 LMC121.3  41637 SINGLEMODE 05:06:20.29 -70:17:46.7 
OGLE-LMC-DSCT-0669 LMC119.4   4190 SINGLEMODE 05:06:26.61 -69:05:01.6 LMC_SC13_144853
OGLE-LMC-DSCT-0670 LMC122.2   4826 SINGLEMODE 05:06:29.38 -71:07:02.1 
OGLE-LMC-DSCT-0671 LMC121.3  13254 SINGLEMODE 05:06:30.13 -70:21:47.5 
OGLE-LMC-DSCT-0672 LMC120.1  10555 SINGLEMODE 05:06:32.66 -70:05:08.7 LMC_SC12_110561
OGLE-LMC-DSCT-0673 LMC117.7  26361 SINGLEMODE 05:06:35.48 -68:12:02.8 
OGLE-LMC-DSCT-0674 LMC122.3   5731 SINGLEMODE 05:06:36.46 -70:58:14.8 
OGLE-LMC-DSCT-0675 LMC119.3  57897 SINGLEMODE 05:06:39.52 -69:09:24.6 LMC_SC13_142468
OGLE-LMC-DSCT-0676 LMC115.6  24679 SINGLEMODE 05:06:41.06 -66:46:17.3 
OGLE-LMC-DSCT-0677 LMC116.8  22376 SINGLEMODE 05:06:44.18 -67:39:03.1 
OGLE-LMC-DSCT-0678 LMC120.3  53853 SINGLEMODE 05:06:44.59 -69:44:23.3 LMC_SC12_124467
OGLE-LMC-DSCT-0679 LMC118.2   2030 SINGLEMODE 05:06:45.36 -68:48:08.4 LMC_SC13_166927
OGLE-LMC-DSCT-0680 LMC115.8  24880 SINGLEMODE 05:06:45.69 -67:09:35.5 
OGLE-LMC-DSCT-0681 LMC121.4  44406 SINGLEMODE 05:06:45.82 -70:10:14.0 
OGLE-LMC-DSCT-0682 LMC115.7  19353 SINGLEMODE 05:06:46.71 -66:53:56.5 
OGLE-LMC-DSCT-0683 LMC119.1  50465 SINGLEMODE 05:06:49.02 -69:28:24.6 LMC_SC12_140018
OGLE-LMC-DSCT-0684 LMC121.3  43567 SINGLEMODE 05:06:52.21 -70:20:49.2 
OGLE-LMC-DSCT-0685 LMC118.3  47912  MULTIMODE 05:06:53.94 -68:31:48.3 LMC_SC13_257560
OGLE-LMC-DSCT-0686 LMC122.1  17100 SINGLEMODE 05:06:59.60 -71:17:57.3 
OGLE-LMC-DSCT-0687 LMC120.3  54920 SINGLEMODE 05:06:59.82 -69:45:06.0 LMC_SC12_177728
OGLE-LMC-DSCT-0688 LMC116.5  16791 SINGLEMODE 05:07:00.67 -67:15:25.9 
OGLE-LMC-DSCT-0689 LMC118.4    898 SINGLEMODE 05:07:04.45 -68:29:11.0 LMC_SC13_261395
OGLE-LMC-DSCT-0690 LMC117.4   1573 SINGLEMODE 05:07:05.68 -67:52:00.6 
OGLE-LMC-DSCT-0691 LMC118.2  61791 SINGLEMODE 05:07:06.18 -68:43:34.1 LMC_SC13_240238
OGLE-LMC-DSCT-0692 LMC122.1  20979 SINGLEMODE 05:07:07.28 -71:14:29.6 
OGLE-LMC-DSCT-0693 LMC118.2  61881 SINGLEMODE 05:07:08.11 -68:41:01.1 LMC_SC13_244784
OGLE-LMC-DSCT-0694 LMC122.1  21228 SINGLEMODE 05:07:10.29 -71:15:51.2 
OGLE-LMC-DSCT-0695 LMC116.4   5361 SINGLEMODE 05:07:16.53 -67:13:10.4 
OGLE-LMC-DSCT-0696 LMC119.2  14863 SINGLEMODE 05:07:17.25 -69:21:02.8 LMC_SC12_199040
OGLE-LMC-DSCT-0697 LMC122.4  38092 SINGLEMODE 05:07:17.25 -70:51:29.1 
OGLE-LMC-DSCT-0698 LMC116.1   5214 SINGLEMODE 05:07:17.40 -67:45:40.5 
OGLE-LMC-DSCT-0699 LMC116.1   5332 SINGLEMODE 05:07:19.23 -67:43:02.8 
OGLE-LMC-DSCT-0700 LMC120.1  13621 SINGLEMODE 05:07:20.59 -70:06:11.0 
OGLE-LMC-DSCT-0701 LMC117.1  45166 SINGLEMODE 05:07:20.82 -68:15:01.0 
OGLE-LMC-DSCT-0702 LMC115.3   4883 SINGLEMODE 05:07:21.66 -66:50:00.1 
OGLE-LMC-DSCT-0703 LMC119.4  18052 SINGLEMODE 05:07:22.12 -69:02:56.9 LMC_SC13_215876
OGLE-LMC-DSCT-0704 LMC121.1  15520 SINGLEMODE 05:07:23.58 -70:41:15.1 
OGLE-LMC-DSCT-0705 LMC118.4  47947 SINGLEMODE 05:07:24.08 -68:22:53.4 LMC_SC13_267090
OGLE-LMC-DSCT-0706 LMC118.3  60417 SINGLEMODE 05:07:25.35 -68:30:54.1 LMC_SC13_258784
OGLE-LMC-DSCT-0707 LMC115.1   1513 SINGLEMODE 05:07:25.44 -67:04:16.7 
OGLE-LMC-DSCT-0708 LMC115.4   6686 SINGLEMODE 05:07:26.06 -66:41:11.1 
OGLE-LMC-DSCT-0709 LMC118.2  73602 SINGLEMODE 05:07:26.14 -68:40:37.5 LMC_SC13_244892
OGLE-LMC-DSCT-0710 LMC120.1  50597 SINGLEMODE 05:07:26.54 -69:59:56.5 LMC_SC12_164471
OGLE-LMC-DSCT-0711 LMC117.3  37079 SINGLEMODE 05:07:27.66 -67:57:52.3 
OGLE-LMC-DSCT-0712 LMC119.4  22977 SINGLEMODE 05:07:28.89 -69:01:23.4 LMC_SC11_56628
OGLE-LMC-DSCT-0713 LMC118.2  16976 SINGLEMODE 05:07:31.84 -68:46:59.0 LMC_SC11_79021
OGLE-LMC-DSCT-0714 LMC119.3  82514 SINGLEMODE 05:07:33.17 -69:09:52.0 LMC_SC11_45385
OGLE-LMC-DSCT-0715 LMC120.4  25114 SINGLEMODE 05:07:33.21 -69:39:37.7 LMC_SC12_183230
OGLE-LMC-DSCT-0716 LMC115.3   3081 SINGLEMODE 05:07:33.37 -66:47:22.3 
OGLE-LMC-DSCT-0717 LMC118.1  15198 SINGLEMODE 05:07:34.32 -68:56:11.3 LMC_SC11_62456
OGLE-LMC-DSCT-0718 LMC121.4  18417 SINGLEMODE 05:07:35.77 -70:13:54.0 
OGLE-LMC-DSCT-0719 LMC118.1  71099 SINGLEMODE 05:07:37.03 -68:52:56.8 
OGLE-LMC-DSCT-0720 LMC118.3  59814 SINGLEMODE 05:07:37.94 -68:33:04.6 
OGLE-LMC-DSCT-0721 LMC120.3  66480 SINGLEMODE 05:07:38.02 -69:45:18.2 
OGLE-LMC-DSCT-0722 LMC115.2   3171 SINGLEMODE 05:07:38.24 -66:59:54.2 
OGLE-LMC-DSCT-0723 LMC118.2  15407 SINGLEMODE 05:07:39.74 -68:45:54.8 LMC_SC11_78153
OGLE-LMC-DSCT-0724 LMC121.2  49341 SINGLEMODE 05:07:39.82 -70:29:35.6 
OGLE-LMC-DSCT-0725 LMC115.1   3256 SINGLEMODE 05:07:43.66 -67:04:17.2 
OGLE-LMC-DSCT-0726 LMC120.1  17616 SINGLEMODE 05:07:47.52 -70:07:56.3 
OGLE-LMC-DSCT-0727 LMC117.3  11043 SINGLEMODE 05:07:48.65 -68:01:52.6 
OGLE-LMC-DSCT-0728 LMC119.2  77975 SINGLEMODE 05:07:50.08 -69:18:31.7 LMC_SC11_27967
OGLE-LMC-DSCT-0729 LMC121.3  51618 SINGLEMODE 05:07:50.34 -70:18:59.1 
OGLE-LMC-DSCT-0730 LMC117.3  45414 SINGLEMODE 05:07:50.64 -67:56:46.1 
OGLE-LMC-DSCT-0731 LMC119.4  83576 SINGLEMODE 05:07:58.50 -69:00:16.6 LMC_SC11_58858
OGLE-LMC-DSCT-0732 LMC121.2  25812 SINGLEMODE 05:07:59.56 -70:31:54.5 
OGLE-LMC-DSCT-0733 LMC115.1  12675 SINGLEMODE 05:08:04.00 -67:10:34.6 
OGLE-LMC-DSCT-0734 LMC116.1   2025 SINGLEMODE 05:08:05.50 -67:41:28.1 
OGLE-LMC-DSCT-0735 LMC116.1   7950  MULTIMODE 05:08:06.06 -67:41:18.5 
OGLE-LMC-DSCT-0736 LMC118.3  25688 SINGLEMODE 05:08:06.36 -68:35:48.2 
OGLE-LMC-DSCT-0737 LMC115.3   4030 SINGLEMODE 05:08:08.68 -66:46:48.1 
OGLE-LMC-DSCT-0738 LMC117.3  48891 SINGLEMODE 05:08:08.89 -67:59:17.3 
OGLE-LMC-DSCT-0739 LMC120.2  59656 SINGLEMODE 05:08:08.94 -69:53:07.2 
OGLE-LMC-DSCT-0740 LMC121.2  53659 SINGLEMODE 05:08:09.88 -70:28:39.0 
OGLE-LMC-DSCT-0741 LMC122.2  21336 SINGLEMODE 05:08:10.30 -71:06:31.5 
OGLE-LMC-DSCT-0742 LMC117.2  49340 SINGLEMODE 05:08:10.74 -68:05:46.5 
OGLE-LMC-DSCT-0743 LMC122.2  29180 SINGLEMODE 05:08:14.18 -71:03:04.5 
OGLE-LMC-DSCT-0744 LMC119.2  80457 SINGLEMODE 05:08:14.19 -69:15:46.4 LMC_SC11_120635
OGLE-LMC-DSCT-0745 LMC119.1  34925 SINGLEMODE 05:08:14.39 -69:31:50.5 
OGLE-LMC-DSCT-0746 LMC121.3  26746 SINGLEMODE 05:08:15.22 -70:24:41.0 
OGLE-LMC-DSCT-0747 LMC121.3  54661 SINGLEMODE 05:08:16.73 -70:21:02.1 
OGLE-LMC-DSCT-0748 LMC117.3  12084 SINGLEMODE 05:08:17.00 -68:01:08.4 
OGLE-LMC-DSCT-0749 LMC119.1  75741 SINGLEMODE 05:08:18.30 -69:27:40.5 LMC_SC11_105026
OGLE-LMC-DSCT-0750 LMC116.1   8696 SINGLEMODE 05:08:19.32 -67:45:05.9 
OGLE-LMC-DSCT-0751 LMC120.2  29951 SINGLEMODE 05:08:20.98 -69:57:09.1 
OGLE-LMC-DSCT-0752 LMC119.4  88895 SINGLEMODE 05:08:21.40 -69:01:10.3 LMC_SC11_144468
OGLE-LMC-DSCT-0753 LMC119.4  84730 SINGLEMODE 05:08:25.40 -69:01:07.4 LMC_SC11_142863
OGLE-LMC-DSCT-0754 LMC116.1   4045 SINGLEMODE 05:08:26.18 -67:40:55.1 
OGLE-LMC-DSCT-0755 LMC120.4  37077 SINGLEMODE 05:08:27.16 -69:37:46.1 LMC_SC11_90535
OGLE-LMC-DSCT-0756 LMC115.1   4352 SINGLEMODE 05:08:33.91 -67:02:57.5 
OGLE-LMC-DSCT-0757 LMC113.5   1645 SINGLEMODE 05:08:35.32 -70:15:58.0 
OGLE-LMC-DSCT-0758 LMC120.2  71942 SINGLEMODE 05:08:37.07 -69:54:07.8 
OGLE-LMC-DSCT-0759 LMC120.2  30463 SINGLEMODE 05:08:37.56 -69:56:34.3 
OGLE-LMC-DSCT-0760 LMC117.2  59446 SINGLEMODE 05:08:37.87 -68:06:57.8 
OGLE-LMC-DSCT-0761 LMC120.3  82219 SINGLEMODE 05:08:40.01 -69:44:40.7 
OGLE-LMC-DSCT-0762 LMC120.2  69232 SINGLEMODE 05:08:41.78 -69:54:31.4 
OGLE-LMC-DSCT-0763 LMC115.2  11399 SINGLEMODE 05:08:41.87 -66:59:00.9 
OGLE-LMC-DSCT-0764 LMC113.6  38208 SINGLEMODE 05:08:43.71 -70:17:55.4 
OGLE-LMC-DSCT-0765 LMC118.1  76808 SINGLEMODE 05:08:44.84 -68:52:57.6 LMC_SC11_241461
OGLE-LMC-DSCT-0766 LMC113.6   3737 SINGLEMODE 05:08:45.35 -70:25:37.4 
OGLE-LMC-DSCT-0767 LMC113.6   3797 SINGLEMODE 05:08:46.43 -70:25:39.0 
OGLE-LMC-DSCT-0768 LMC113.6   3808 SINGLEMODE 05:08:46.99 -70:22:16.0 
OGLE-LMC-DSCT-0769 LMC115.3  17103 SINGLEMODE 05:08:48.64 -66:45:16.0 
OGLE-LMC-DSCT-0770 LMC116.1  16222 SINGLEMODE 05:08:48.65 -67:45:36.7 
OGLE-LMC-DSCT-0771 LMC115.1  19244 SINGLEMODE 05:08:51.79 -67:03:54.0 
OGLE-LMC-DSCT-0772 LMC119.3  45683 SINGLEMODE 05:08:54.60 -69:13:50.8 LMC_SC11_210852
OGLE-LMC-DSCT-0773 LMC119.2  44471 SINGLEMODE 05:08:54.84 -69:22:42.9 LMC_SC11_197449
OGLE-LMC-DSCT-0774 LMC113.5  43281 SINGLEMODE 05:08:55.49 -70:11:27.7 
OGLE-LMC-DSCT-0775 LMC120.3  75690 SINGLEMODE 05:08:55.78 -69:43:16.2 
OGLE-LMC-DSCT-0776 LMC114.6   6577 SINGLEMODE 05:08:58.31 -70:53:06.2 
OGLE-LMC-DSCT-0777 LMC119.1  39562 SINGLEMODE 05:09:02.51 -69:32:27.0 LMC_SC11_182515
OGLE-LMC-DSCT-0778 LMC112.7  42243 SINGLEMODE 05:09:02.67 -69:52:30.0 
OGLE-LMC-DSCT-0779 LMC112.5  53771 SINGLEMODE 05:09:02.91 -69:34:49.2 LMC_SC11_179793
OGLE-LMC-DSCT-0780 LMC118.2  47106 SINGLEMODE 05:09:04.44 -68:45:22.8 LMC_SC11_256775
OGLE-LMC-DSCT-0781 LMC116.2  18401 SINGLEMODE 05:09:04.93 -67:35:38.2 
OGLE-LMC-DSCT-0782 LMC116.2  18502 SINGLEMODE 05:09:06.88 -67:36:11.8 
OGLE-LMC-DSCT-0783 LMC115.2  17521 SINGLEMODE 05:09:07.49 -66:54:19.1 
OGLE-LMC-DSCT-0784 LMC112.8  38850 SINGLEMODE 05:09:07.68 -70:01:02.8 
OGLE-LMC-DSCT-0785 LMC112.7   4250 SINGLEMODE 05:09:08.49 -69:58:17.7 
OGLE-LMC-DSCT-0786 LMC119.3 101179 SINGLEMODE 05:09:09.13 -69:09:00.4 LMC_SC11_219082
OGLE-LMC-DSCT-0787 LMC119.1  38167 SINGLEMODE 05:09:10.16 -69:29:14.5 LMC_SC11_186874
OGLE-LMC-DSCT-0788 LMC115.2  16167 SINGLEMODE 05:09:10.36 -66:53:21.3 
OGLE-LMC-DSCT-0789 LMC118.4  30465 SINGLEMODE 05:09:12.51 -68:29:47.4 
OGLE-LMC-DSCT-0790 LMC112.7  42364 SINGLEMODE 05:09:13.02 -69:51:19.4 
OGLE-LMC-DSCT-0791 LMC112.7   4599 SINGLEMODE 05:09:13.36 -69:55:55.2 
OGLE-LMC-DSCT-0792 LMC117.3  25668 SINGLEMODE 05:09:13.66 -68:01:22.3 
OGLE-LMC-DSCT-0793 LMC111.8  38364 SINGLEMODE 05:09:13.77 -69:26:51.4 LMC_SC11_192690
OGLE-LMC-DSCT-0794 LMC112.8  39050 SINGLEMODE 05:09:14.73 -70:02:02.7 
OGLE-LMC-DSCT-0795 LMC111.7  45781 SINGLEMODE 05:09:15.96 -69:17:01.2 LMC_SC11_208771
OGLE-LMC-DSCT-0796 LMC117.2  30929 SINGLEMODE 05:09:18.17 -68:12:27.0 
OGLE-LMC-DSCT-0797 LMC114.6   3840 SINGLEMODE 05:09:19.42 -70:54:14.3 
OGLE-LMC-DSCT-0798 LMC111.7   2668 SINGLEMODE 05:09:21.02 -69:19:58.9 LMC_SC11_292300
OGLE-LMC-DSCT-0799 LMC116.1  20522 SINGLEMODE 05:09:21.75 -67:44:07.4 
OGLE-LMC-DSCT-0800 LMC112.6  52013 SINGLEMODE 05:09:25.71 -69:42:03.1 
OGLE-LMC-DSCT-0801 LMC110.8   5195 SINGLEMODE 05:09:29.81 -68:57:15.1 LMC_SC11_330085
OGLE-LMC-DSCT-0802 LMC112.8  39437 SINGLEMODE 05:09:30.04 -70:02:44.2 
OGLE-LMC-DSCT-0803 LMC110.7  45832 SINGLEMODE 05:09:31.41 -68:42:36.3 LMC_SC11_353096
OGLE-LMC-DSCT-0804 LMC112.5   3673 SINGLEMODE 05:09:32.33 -69:39:20.6 
OGLE-LMC-DSCT-0805 LMC112.6   7151 SINGLEMODE 05:09:35.22 -69:49:54.9 
OGLE-LMC-DSCT-0806 LMC112.7   2859 SINGLEMODE 05:09:35.83 -69:57:42.9 
OGLE-LMC-DSCT-0807 LMC110.7   2738 SINGLEMODE 05:09:36.88 -68:47:42.0 LMC_SC11_345690
OGLE-LMC-DSCT-0808 LMC110.5  30064 SINGLEMODE 05:09:37.75 -68:24:35.4 
OGLE-LMC-DSCT-0809 LMC110.7  43014 SINGLEMODE 05:09:37.76 -68:42:22.8 LMC_SC11_351281
OGLE-LMC-DSCT-0810 LMC112.6   1865 SINGLEMODE 05:09:38.37 -69:47:21.6 
OGLE-LMC-DSCT-0811 LMC111.8   5176 SINGLEMODE 05:09:38.72 -69:33:03.5 LMC_SC11_272537
OGLE-LMC-DSCT-0812 LMC117.4  23141 SINGLEMODE 05:09:39.06 -67:50:17.7 
OGLE-LMC-DSCT-0813 LMC112.7  44110 SINGLEMODE 05:09:39.65 -69:54:29.2 
OGLE-LMC-DSCT-0814 LMC112.5   3945 SINGLEMODE 05:09:39.66 -69:40:38.5 
OGLE-LMC-DSCT-0815 LMC112.7  48084 SINGLEMODE 05:09:40.40 -69:52:35.1 
OGLE-LMC-DSCT-0816 LMC110.8   6114 SINGLEMODE 05:09:40.61 -68:54:44.2 LMC_SC11_335883
OGLE-LMC-DSCT-0817 LMC116.2  20532 SINGLEMODE 05:09:42.47 -67:34:52.4 
OGLE-LMC-DSCT-0818 LMC113.8   9077 SINGLEMODE 05:09:43.83 -70:40:32.3 
OGLE-LMC-DSCT-0819 LMC109.6   2042 SINGLEMODE 05:09:46.24 -68:00:56.5 
OGLE-LMC-DSCT-0820 LMC115.3  18500 SINGLEMODE 05:09:46.79 -66:44:37.1 
OGLE-LMC-DSCT-0821 LMC116.2  20820 SINGLEMODE 05:09:47.20 -67:32:26.5 
OGLE-LMC-DSCT-0822 LMC112.5  11748 SINGLEMODE 05:09:47.85 -69:40:29.2 
OGLE-LMC-DSCT-0823 LMC109.7  22867 SINGLEMODE 05:09:49.36 -68:06:11.1 
OGLE-LMC-DSCT-0824 LMC114.5  11477 SINGLEMODE 05:09:49.74 -70:46:12.8 
OGLE-LMC-DSCT-0825 LMC109.5  18619 SINGLEMODE 05:09:50.03 -67:49:49.7 
OGLE-LMC-DSCT-0826 LMC114.8    300 SINGLEMODE 05:09:51.29 -71:16:45.7 
OGLE-LMC-DSCT-0827 LMC109.6   4415 SINGLEMODE 05:09:53.58 -68:02:19.2 
OGLE-LMC-DSCT-0828 LMC109.5   2243 SINGLEMODE 05:09:54.36 -67:52:33.9 
OGLE-LMC-DSCT-0829 LMC108.7   1897 SINGLEMODE 05:09:57.39 -67:28:52.0 
OGLE-LMC-DSCT-0830 LMC111.5   7940 SINGLEMODE 05:09:58.27 -69:01:07.9 LMC_SC10_49478
OGLE-LMC-DSCT-0831 LMC108.5   5947 SINGLEMODE 05:09:58.37 -67:11:14.0 
OGLE-LMC-DSCT-0832 LMC109.5  18925 SINGLEMODE 05:09:59.00 -67:47:34.4 
OGLE-LMC-DSCT-0833 LMC107.8   2874 SINGLEMODE 05:09:59.98 -67:05:19.7 
OGLE-LMC-DSCT-0834 LMC107.7   5240 SINGLEMODE 05:10:02.76 -66:55:34.7 
OGLE-LMC-DSCT-0835 LMC110.5  31272 SINGLEMODE 05:10:02.96 -68:25:06.2 
OGLE-LMC-DSCT-0836 LMC108.6   1830 SINGLEMODE 05:10:03.12 -67:21:21.6 
OGLE-LMC-DSCT-0837 LMC111.8  11147 SINGLEMODE 05:10:03.54 -69:31:22.4 LMC_SC10_6076
OGLE-LMC-DSCT-0838 LMC107.8   5804 SINGLEMODE 05:10:04.90 -67:07:45.1 
OGLE-LMC-DSCT-0839 LMC109.8  28042 SINGLEMODE 05:10:06.13 -68:14:38.3 
OGLE-LMC-DSCT-0840 LMC111.5  15814 SINGLEMODE 05:10:06.18 -69:01:05.3 LMC_SC10_49486
OGLE-LMC-DSCT-0841 LMC113.5  10795 SINGLEMODE 05:10:07.11 -70:14:51.5 
OGLE-LMC-DSCT-0842 LMC112.6  16457 SINGLEMODE 05:10:08.79 -69:47:24.5 
OGLE-LMC-DSCT-0843 LMC111.8  12874 SINGLEMODE 05:10:08.85 -69:31:08.1 LMC_SC10_7886
OGLE-LMC-DSCT-0844 LMC110.8  43685 SINGLEMODE 05:10:10.76 -68:49:10.1 LMC_SC10_59756
OGLE-LMC-DSCT-0845 LMC108.7   7622 SINGLEMODE 05:10:11.99 -67:30:24.9 
OGLE-LMC-DSCT-0846 LMC112.7  55061 SINGLEMODE 05:10:12.95 -69:52:05.6 
OGLE-LMC-DSCT-0847 LMC112.6  13808 SINGLEMODE 05:10:14.11 -69:46:33.4 
OGLE-LMC-DSCT-0848 LMC112.6  17117 SINGLEMODE 05:10:15.71 -69:48:16.5 
OGLE-LMC-DSCT-0849 LMC113.7  44555 SINGLEMODE 05:10:17.69 -70:28:52.3 
OGLE-LMC-DSCT-0850 LMC112.7  57593 SINGLEMODE 05:10:19.05 -69:52:06.9 
OGLE-LMC-DSCT-0851 LMC112.8  14668 SINGLEMODE 05:10:19.26 -70:05:41.6 
OGLE-LMC-DSCT-0852 LMC111.6  13645 SINGLEMODE 05:10:20.54 -69:13:29.4 LMC_SC10_29067
OGLE-LMC-DSCT-0853 LMC113.6  46573 SINGLEMODE 05:10:20.56 -70:20:08.9 
OGLE-LMC-DSCT-0854 LMC109.6   1660 SINGLEMODE 05:10:24.66 -67:59:43.9 
OGLE-LMC-DSCT-0855 LMC107.7   1724 SINGLEMODE 05:10:26.37 -66:58:32.0 
OGLE-LMC-DSCT-0856 LMC109.8   2147 SINGLEMODE 05:10:26.75 -68:22:13.0 
OGLE-LMC-DSCT-0857 LMC112.5  14169 SINGLEMODE 05:10:28.84 -69:39:58.8 
OGLE-LMC-DSCT-0858 LMC109.8   8706 SINGLEMODE 05:10:29.07 -68:20:36.6 
OGLE-LMC-DSCT-0859 LMC111.5  59340 SINGLEMODE 05:10:29.69 -68:58:09.0 LMC_SC10_50353
OGLE-LMC-DSCT-0860 LMC111.6  12807 SINGLEMODE 05:10:29.82 -69:10:11.5 LMC_SC10_33232
OGLE-LMC-DSCT-0861 LMC111.8  11784  MULTIMODE 05:10:30.74 -69:32:32.9 LMC_SC10_5813
OGLE-LMC-DSCT-0862 LMC110.5  34146 SINGLEMODE 05:10:31.31 -68:24:48.9 
OGLE-LMC-DSCT-0863 LMC110.7  56134 SINGLEMODE 05:10:35.09 -68:40:11.8 
OGLE-LMC-DSCT-0864 LMC112.5  66088 SINGLEMODE 05:10:35.55 -69:36:22.9 LMC_SC10_76220
OGLE-LMC-DSCT-0865 LMC111.6  15895 SINGLEMODE 05:10:35.72 -69:10:53.2 
OGLE-LMC-DSCT-0866 LMC112.7  55106 SINGLEMODE 05:10:35.81 -69:50:44.9 
OGLE-LMC-DSCT-0867 LMC112.6  14582 SINGLEMODE 05:10:36.26 -69:50:08.6 
OGLE-LMC-DSCT-0868 LMC111.7  56719 SINGLEMODE 05:10:37.99 -69:17:43.8 LMC_SC10_97816
