OGLE-SMC-CEP-0118        F  00:29:49.19 -74:05:30.2  SMC714.20.4534   SMC133.8.35                     HV11114
OGLE-SMC-CEP-0119       1O  00:29:54.59 -73:29:00.8  SMC713.06.7247   SMC135.1.4632                   
OGLE-SMC-CEP-0120        F  00:29:57.17 -74:00:53.1  SMC714.28.345    SMC133.7.239                    
OGLE-SMC-CEP-0121        F  00:30:08.98 -73:24:11.8  SMC713.14.150    SMC130.7.268                    
OGLE-SMC-CEP-0122        F  00:30:11.91 -73:44:07.0  SMC713.06.144    SMC133.5.332                    
OGLE-SMC-CEP-0123        F  00:30:16.22 -73:25:11.5  SMC713.14.132    SMC130.7.118                    
OGLE-SMC-CEP-0124    1O/2O  00:30:19.39 -74:29:39.1  SMC714.11.3290   SMC134.6.253                    
OGLE-SMC-CEP-0125       1O  00:30:24.57 -73:43:23.8  SMC713.06.63     SMC133.5.65                     
OGLE-SMC-CEP-0126        F  00:30:27.61 -73:27:26.2                   SMC130.7.133                    
OGLE-SMC-CEP-0127        F  00:30:34.90 -72:59:09.9  SMC713.23.5361   SMC131.8.79                     
OGLE-SMC-CEP-0128       1O  00:30:38.09 -73:50:02.0  SMC714.28.7357   SMC133.6.155                    HV11222
OGLE-SMC-CEP-0129        F  00:30:44.32 -73:28:10.3  SMC713.06.7132   SMC130.7.62                     
OGLE-SMC-CEP-0130    1O/2O  00:30:44.76 -73:14:20.3  SMC713.14.6848   SMC130.6.267                    
OGLE-SMC-CEP-0131        F  00:30:45.26 -74:00:53.1  SMC714.28.138    SMC133.7.135                    
OGLE-SMC-CEP-0132        F  00:30:46.62 -73:37:53.3  SMC713.06.42     SMC133.5.29                     HV1324
OGLE-SMC-CEP-0133       1O  00:31:06.38 -73:55:17.2  SMC714.28.41     SMC133.7.73                     
OGLE-SMC-CEP-0134        F  00:31:10.95 -73:05:29.9  SMC713.23.46     SMC130.5.108                    
OGLE-SMC-CEP-0135        F  00:31:13.32 -73:29:01.2  SMC713.05.8731   SMC130.8.198                    
OGLE-SMC-CEP-0136       1O  00:31:16.96 -74:14:49.0  SMC714.20.418    SMC134.5.3419                   
OGLE-SMC-CEP-0137       1O  00:31:18.15 -72:47:14.4  SMC707.08.34     SMC131.7.48                     
OGLE-SMC-CEP-0138        F  00:31:28.31 -72:45:19.5  SMC713.30.247    SMC131.7.227                    
OGLE-SMC-CEP-0139        F  00:31:34.46 -72:52:26.0  SMC713.22.6752   SMC131.7.115                    
OGLE-SMC-CEP-0140       1O  00:31:35.00 -73:52:42.8  SMC714.28.7336   SMC133.6.5553                   
OGLE-SMC-CEP-0141        F  00:31:35.59 -73:52:55.9  SMC714.28.7412   SMC133.6.5555                   
OGLE-SMC-CEP-0142       1O  00:31:35.66 -73:35:55.5  SMC713.05.8523   SMC130.8.222                    
OGLE-SMC-CEP-0143        F  00:31:39.71 -72:40:34.7  SMC713.30.165    SMC131.6.97                     
OGLE-SMC-CEP-0144       2O  00:31:42.65 -74:26:52.9  SMC714.11.3232   SMC134.6.2735                   
OGLE-SMC-CEP-0145        F  00:31:54.45 -72:56:24.8  SMC713.22.6710   SMC131.8.130                    
OGLE-SMC-CEP-0146        F  00:31:57.82 -73:37:33.0  SMC713.05.285    SMC130.8.242                    HV1325
OGLE-SMC-CEP-0147       1O  00:32:00.06 -73:54:37.1  SMC714.27.237    SMC133.6.5572                   
OGLE-SMC-CEP-0148        F  00:32:06.08 -73:45:18.8  SMC713.05.132    SMC133.5.5837                   
OGLE-SMC-CEP-0149       1O  00:32:09.99 -73:05:40.0  SMC713.22.159    SMC130.5.4312                   
OGLE-SMC-CEP-0150       1O  00:32:14.52 -73:56:58.4  SMC714.27.47     SMC133.7.4903                   
OGLE-SMC-CEP-0151       1O  00:32:14.76 -73:59:03.9  SMC714.27.86     SMC133.7.4904                   
OGLE-SMC-CEP-0152        F  00:32:54.90 -73:49:19.1  SMC714.27.8242   SMC133.6.5465                   HV1328
OGLE-SMC-CEP-0153       1O  00:32:59.40 -73:24:51.2  SMC713.13.148    SMC130.7.6126                   
OGLE-SMC-CEP-0154       1O  00:33:05.61 -73:32:23.4  SMC713.05.8548   SMC130.8.5780                   
OGLE-SMC-CEP-0155        F  00:33:05.85 -72:55:23.6  SMC713.22.6722   SMC131.8.3810                   
OGLE-SMC-CEP-0156       1O  00:33:08.08 -74:16:44.3  SMC714.19.62     SMC134.4.67                     
OGLE-SMC-CEP-0157        F  00:33:08.55 -73:52:04.8  SMC714.27.8258   SMC133.6.5532                   
OGLE-SMC-CEP-0158        F  00:33:14.56 -73:12:01.3  SMC713.13.7804   SMC130.6.5271                   
OGLE-SMC-CEP-0159       1O  00:33:16.23 -73:24:05.5  SMC713.13.388    SMC130.7.6382                   
OGLE-SMC-CEP-0160       2O  00:33:16.97 -72:54:45.6  SMC713.22.6730   SMC131.8.3823                   
OGLE-SMC-CEP-0161       1O  00:33:17.78 -72:44:36.0  SMC713.30.260    SMC131.7.3588                   
OGLE-SMC-CEP-0162        F  00:33:20.12 -73:44:11.3  SMC713.04.500    SMC133.5.6226                   
OGLE-SMC-CEP-0163        F  00:33:23.02 -73:23:05.3  SMC713.12.4      SMC130.7.5950                   HV1326
OGLE-SMC-CEP-0164        F  00:33:23.17 -73:40:50.2  SMC713.04.285    SMC133.5.5914                   
OGLE-SMC-CEP-0165    1O/2O  00:33:28.71 -73:10:32.3  SMC713.12.10801  SMC130.6.5539                   
OGLE-SMC-CEP-0166       1O  00:33:31.17 -73:38:13.2  SMC713.04.342    SMC133.5.5919                   
OGLE-SMC-CEP-0168        F  00:33:31.82 -73:38:00.8  SMC713.04.350    SMC133.5.5921                   
OGLE-SMC-CEP-0169        F  00:33:34.11 -72:45:45.6  SMC713.29.56     SMC131.7.3493                   
OGLE-SMC-CEP-0170        F  00:33:37.87 -73:31:39.4  SMC713.04.11418  SMC130.8.6218                   
OGLE-SMC-CEP-0171        F  00:33:39.83 -74:02:43.5  SMC714.27.124    SMC133.2.115                    
OGLE-SMC-CEP-0172       2O  00:33:42.98 -73:04:22.8  SMC713.21.184    SMC130.5.4425                   
OGLE-SMC-CEP-0173    1O/2O  00:33:54.86 -73:46:44.3  SMC714.27.8950   SMC133.3.330                    
OGLE-SMC-CEP-0175        F  00:34:08.60 -73:49:46.7                   SMC133.3.362                    
OGLE-SMC-CEP-0176        F  00:34:09.85 -73:09:49.7  SMC713.12.10466  SMC130.4.134                    
OGLE-SMC-CEP-0177       1O  00:34:11.27 -73:25:52.7  SMC713.12.396    SMC130.2.360                    
OGLE-SMC-CEP-0178     F/1O  00:34:11.51 -73:31:52.0  SMC713.04.11414  SMC130.1.153                    
OGLE-SMC-CEP-0179       1O  00:34:19.06 -73:33:16.0  SMC713.04.11721  SMC130.1.359                    
OGLE-SMC-CEP-0180       1O  00:34:26.12 -73:20:04.2  SMC713.12.322    SMC130.2.408                    
OGLE-SMC-CEP-0181        F  00:34:28.59 -74:02:45.2  SMC714.26.165    SMC133.2.152                    
OGLE-SMC-CEP-0182        F  00:34:32.84 -73:12:04.2  SMC713.12.10425  SMC130.3.186                    HV1330
OGLE-SMC-CEP-0183        F  00:34:33.39 -74:00:35.9  SMC714.26.463    SMC133.2.353                    
OGLE-SMC-CEP-0184    1O/2O  00:34:34.98 -73:10:49.8  SMC713.12.10444  SMC130.3.191                    
OGLE-SMC-CEP-0185        F  00:34:35.20 -73:21:26.9  SMC713.12.123    SMC130.2.75                     HV1331
OGLE-SMC-CEP-0186       1O  00:34:36.98 -73:01:21.6  SMC713.21.570    SMC131.1.256                    
OGLE-SMC-CEP-0187       1O  00:34:36.98 -73:38:16.3  SMC713.04.339    SMC133.4.507                    
OGLE-SMC-CEP-0188        F  00:34:37.98 -74:12:03.8  SMC714.18.5293   SMC133.1.59                     
OGLE-SMC-CEP-0189    1O/2O  00:34:40.14 -74:17:22.7  SMC714.18.346    SMC134.4.276                    
OGLE-SMC-CEP-0190        F  00:34:41.98 -73:44:17.6  SMC713.04.191    SMC133.4.214                    
OGLE-SMC-CEP-0191       1O  00:34:42.03 -74:01:36.4  SMC714.26.190    SMC133.2.162                    
OGLE-SMC-CEP-0192       1O  00:34:43.91 -72:50:27.3                   SMC131.2.205                    
OGLE-SMC-CEP-0193        F  00:34:44.38 -73:04:31.3  SMC713.21.84     SMC130.4.165                    
OGLE-SMC-CEP-0194        F  00:34:46.05 -73:05:45.9  SMC713.21.161    SMC130.4.168                    
OGLE-SMC-CEP-0195        F  00:34:48.08 -73:28:15.7  SMC713.04.11487  SMC130.2.213                    
OGLE-SMC-CEP-0196        F  00:34:49.53 -73:06:13.2  SMC713.21.152    SMC130.4.175                    
OGLE-SMC-CEP-0197       1O  00:34:50.08 -73:03:51.2  SMC713.21.193    SMC130.4.179                    
OGLE-SMC-CEP-0198       1O  00:34:52.00 -72:45:10.2  SMC713.29.290    SMC131.2.220                    
OGLE-SMC-CEP-0199        F  00:34:54.31 -73:46:47.9  SMC714.26.9959   SMC133.3.467                    
OGLE-SMC-CEP-0200        F  00:34:56.69 -74:18:35.7  SMC714.18.61     SMC134.4.59                     
OGLE-SMC-CEP-0201       1O  00:34:56.80 -74:00:28.4  SMC714.26.470    SMC133.2.411                    
OGLE-SMC-CEP-0202       1O  00:35:00.44 -73:34:44.8  SMC713.04.11356  SMC130.1.209                    
OGLE-SMC-CEP-0203        F  00:35:02.77 -73:26:26.5  SMC713.12.179    SMC130.2.236                    
OGLE-SMC-CEP-0204       1O  00:35:05.51 -73:06:21.7  SMC713.21.150    SMC130.4.199                    
OGLE-SMC-CEP-0205        F  00:35:07.22 -73:14:40.3  SMC713.12.10363  SMC130.3.223                    
OGLE-SMC-CEP-0206        F  00:35:09.59 -73:49:03.8  SMC714.26.9395   SMC133.3.231                    
OGLE-SMC-CEP-0207       1O  00:35:10.38 -73:55:12.5  SMC714.26.305    SMC133.2.190                    
OGLE-SMC-CEP-0208        F  00:35:11.70 -73:43:18.4  SMC713.04.8      SMC133.4.19                     
OGLE-SMC-CEP-0209        F  00:35:16.14 -73:05:08.2  SMC713.21.175    SMC130.4.210                    
OGLE-SMC-CEP-0210        F  00:35:18.44 -73:22:11.6  SMC713.12.575    SMC130.2.567                    
OGLE-SMC-CEP-0211       2O  00:35:18.66 -72:58:48.1  SMC713.21.7700   SMC131.1.161                    
OGLE-SMC-CEP-0212       1O  00:35:19.89 -73:56:18.3  SMC714.26.133    SMC133.2.97                     
OGLE-SMC-CEP-0213       1O  00:35:20.28 -73:04:38.2  SMC713.21.83     SMC130.4.94                     
OGLE-SMC-CEP-0214       1O  00:35:24.62 -73:44:45.4  SMC713.04.179    SMC133.4.276                    
OGLE-SMC-CEP-0215        F  00:35:33.09 -73:31:12.1  SMC713.03.13735  SMC130.1.264                    
OGLE-SMC-CEP-0216       1O  00:35:34.63 -73:09:22.1  SMC713.11.12830  SMC130.4.100                    
OGLE-SMC-CEP-0217        F  00:35:36.58 -73:36:05.4  SMC713.03.13483  SMC130.1.113                    
OGLE-SMC-CEP-0218        F  00:35:41.43 -73:40:15.7  SMC713.03.139    SMC133.4.129                    HV1332
OGLE-SMC-CEP-0219        F  00:35:42.22 -74:06:53.2  SMC714.18.5434   SMC133.1.414                    
OGLE-SMC-CEP-0221        F  00:35:42.68 -73:52:00.9  SMC714.26.9649   SMC133.3.595                    
OGLE-SMC-CEP-0222       1O  00:35:44.58 -73:13:47.6  SMC713.11.12781  SMC130.3.273                    
OGLE-SMC-CEP-0223        F  00:35:44.87 -73:26:25.7  SMC713.11.84     SMC130.2.135                    
