OGLE-SMC-RRLYR-0178  SMC137.4    138 RRab  00:29:23.75 -70:56:54.9                 V0127 
OGLE-SMC-RRLYR-0179  SMC133.7   1226 RRd   00:29:25.54 -73:55:07.0                       
OGLE-SMC-RRLYR-0180  SMC135.3   4650 RRd   00:29:25.93 -73:11:24.3                       
OGLE-SMC-RRLYR-0181  SMC134.8    572 RRab  00:29:28.09 -74:46:06.6                       
OGLE-SMC-RRLYR-0182  SMC136.2   3747 RRab  00:29:30.60 -72:52:49.1                       
OGLE-SMC-RRLYR-0183  SMC135.4   4042 RRab  00:29:32.62 -73:08:40.2                       
OGLE-SMC-RRLYR-0184  SMC137.3    175 RRab  00:29:35.06 -71:08:06.1                 V0131 
OGLE-SMC-RRLYR-0185  SMC135.1   6128 RRd   00:29:35.39 -73:29:48.1                       
OGLE-SMC-RRLYR-0186  SMC133.6   1566 RRab  00:29:38.01 -73:48:42.1                       
OGLE-SMC-RRLYR-0187  SMC136.3   3325 RRd   00:29:41.27 -72:42:52.4                       
OGLE-SMC-RRLYR-0188  SMC137.2    376 RRab  00:29:42.34 -71:09:02.3                 V0133 
OGLE-SMC-RRLYR-0189  SMC135.1   5477 RRab  00:29:46.02 -73:28:54.9                       
OGLE-SMC-RRLYR-0190  SMC136.1   3921 RRab  00:29:47.86 -72:55:32.5                       
OGLE-SMC-RRLYR-0191  SMC136.2   3381 RRab  00:29:48.11 -72:45:20.4                       
OGLE-SMC-RRLYR-0192  SMC133.6   1628 RRab  00:29:51.20 -73:53:05.5                       
OGLE-SMC-RRLYR-0193  SMC134.5   1171 RRab  00:29:52.16 -74:18:36.3                       
OGLE-SMC-RRLYR-0194  SMC135.3   4237 RRab  00:29:53.67 -73:10:47.1                       
OGLE-SMC-RRLYR-0195  SMC134.5    732 RRab  00:29:58.18 -74:20:02.7                       
OGLE-SMC-RRLYR-0196  SMC136.4   3054 RRab  00:30:00.16 -72:25:56.0                       
OGLE-SMC-RRLYR-0197  SMC130.8   1503 RRab  00:30:04.80 -73:30:46.4                       
OGLE-SMC-RRLYR-0198  SMC133.7   1488 RRab  00:30:13.31 -74:00:54.8                       
OGLE-SMC-RRLYR-0199  SMC133.7   1486 RRab  00:30:13.49 -73:58:26.3                       
OGLE-SMC-RRLYR-0200  SMC134.8    641 RRab  00:30:14.24 -74:47:02.4                       
OGLE-SMC-RRLYR-0201  SMC137.2    421 RRab  00:30:17.73 -71:13:12.3                 V0137 
OGLE-SMC-RRLYR-0202  SMC136.1   4043 RRab  00:30:17.73 -72:56:47.2                       
OGLE-SMC-RRLYR-0203  SMC137.2    420 RRab  00:30:17.96 -71:15:35.0                 V0138 
OGLE-SMC-RRLYR-0204  SMC137.1    490 RRd   00:30:18.75 -71:20:12.0                       
OGLE-SMC-RRLYR-0205  SMC136.3   3414 RRab  00:30:20.43 -72:40:42.5                       
OGLE-SMC-RRLYR-0206  SMC133.5    946 RRab  00:30:21.30 -73:43:15.0                       
OGLE-SMC-RRLYR-0207  SMC136.4   3121 RRab  00:30:23.28 -72:30:22.9                       
OGLE-SMC-RRLYR-0208  SMC137.1    495 RRd   00:30:25.11 -71:25:44.7                 V0140 
OGLE-SMC-RRLYR-0209  SMC136.4   3126 RRab  00:30:26.65 -72:34:45.4                       
OGLE-SMC-RRLYR-0210  SMC134.7    860 RRab  00:30:30.98 -74:33:41.0                       
OGLE-SMC-RRLYR-0211  SMC134.7    565 RRab  00:30:37.19 -74:33:44.5                       
OGLE-SMC-RRLYR-0212  SMC131.7    972 RRab  00:30:49.76 -72:45:39.9                       
OGLE-SMC-RRLYR-0213  SMC131.5    799 RRc   00:30:52.27 -72:33:35.1                       
OGLE-SMC-RRLYR-0214  SMC137.4    977 RRab  00:30:55.19 -70:53:20.8                       
OGLE-SMC-RRLYR-0215  SMC130.8   1769 RRd   00:30:57.41 -73:29:34.5                       
OGLE-SMC-RRLYR-0216  SMC133.6   1999 RRab  00:30:57.80 -73:55:00.2                       
OGLE-SMC-RRLYR-0217  SMC137.1   1508 RRab  00:31:00.17 -71:19:36.5                 V0150 
