OGLE-LMC-ECL-03761  ED   04:57:18.33 -70:24:12.1  LMC530.18.3543   LMC129.6.18889  -                   
OGLE-LMC-ECL-03762  ED   04:57:18.44 -69:12:21.5  LMC531.18.40417  LMC127.6.8223   -                   
OGLE-LMC-ECL-03763  ED   04:57:18.87 -68:56:50.5  LMC531.26.32020  LMC126.8.1081   -                   
OGLE-LMC-ECL-03764  ED   04:57:18.89 -70:19:48.3  -                LMC129.6.19536  -                   
OGLE-LMC-ECL-03765  ED   04:57:19.30 -70:41:16.2  LMC530.09.3363   LMC129.8.14144  -                   
OGLE-LMC-ECL-03766  ED   04:57:19.37 -69:41:50.4  LMC531.01.40537  LMC128.6.32172  -                   
OGLE-LMC-ECL-03767  ED   04:57:19.46 -69:33:44.4  LMC531.09.28177  LMC128.5.31921  -                   
OGLE-LMC-ECL-03768  ED   04:57:19.63 -68:40:52.1  LMC532.02.255    LMC126.7.34350  -                   
OGLE-LMC-ECL-03769  ED   04:57:19.92 -70:14:20.7  LMC530.17.29739  LMC129.5.20444  -                   
OGLE-LMC-ECL-03770  ED   04:57:19.94 -70:58:19.9  LMC530.01.4667   LMC130.6.14002  -                   
OGLE-LMC-ECL-03771  ED   04:57:20.02 -69:53:36.4  LMC531.01.27018  LMC128.7.29597  -                   
OGLE-LMC-ECL-03772  ED   04:57:20.09 -70:08:43.2  LMC509.16.1423   LMC129.5.20443  -                   
OGLE-LMC-ECL-03773  ED   04:57:20.20 -66:44:40.1  -                LMC131.3.16704  -                   
OGLE-LMC-ECL-03774  ED   04:57:20.30 -68:02:50.9  LMC532.19.662    LMC133.3.26829  -                   
OGLE-LMC-ECL-03775  ED   04:57:20.30 -69:24:41.0  LMC531.09.42497  LMC127.8.34495  -                   
OGLE-LMC-ECL-03776  ED   04:57:20.33 -69:29:32.4  LMC531.09.34571  LMC127.8.7141   -                   
OGLE-LMC-ECL-03777  ED   04:57:20.34 -69:11:45.9  LMC531.18.41435  LMC127.6.9022   -                   
OGLE-LMC-ECL-03778  EC   04:57:20.43 -67:02:24.3  LMC533.11.3778   LMC131.1.17456  -                   
OGLE-LMC-ECL-03779  ED   04:57:20.53 -68:25:23.1  LMC532.02.21137  LMC126.5.31552  -                   
OGLE-LMC-ECL-03780  ED   04:57:20.58 -68:52:37.8  LMC531.26.37796  LMC126.8.32747  -                   
OGLE-LMC-ECL-03781  ED   04:57:20.58 -69:44:41.3  LMC531.01.39124  LMC128.6.31276  -                   
OGLE-LMC-ECL-03782  ED   04:57:20.66 -67:23:33.7  LMC533.03.4368   LMC132.3.15208  -                   
OGLE-LMC-ECL-03783  ED   04:57:20.98 -69:10:17.0  LMC531.18.40669  LMC127.6.8255   -                   
OGLE-LMC-ECL-03784  ED   04:57:21.08 -68:22:47.9  LMC532.10.518    LMC126.5.31560  -                   
OGLE-LMC-ECL-03785  ED   04:57:21.14 -69:20:41.2  LMC531.09.51079  LMC127.7.8873   -                   
OGLE-LMC-ECL-03786  ED   04:57:21.22 -70:00:21.4  LMC509.16.21672  LMC128.8.29769  -                   
OGLE-LMC-ECL-03787  ED   04:57:21.47 -69:27:19.3  LMC531.09.34654  LMC127.8.34506  -                   
OGLE-LMC-ECL-03788  ED   04:57:21.69 -67:03:58.0  LMC533.11.4198   LMC131.1.18087  -                   
OGLE-LMC-ECL-03789  ED   04:57:21.73 -68:07:11.1  LMC532.10.18218  LMC133.2.34688  -                   
OGLE-LMC-ECL-03790  ED   04:57:22.22 -68:04:26.2  LMC532.19.503    LMC133.2.30529  -                   
OGLE-LMC-ECL-03791  ED   04:57:22.32 -70:47:03.6  LMC530.09.87     LMC130.5.15209  -                   
OGLE-LMC-ECL-03792  ED   04:57:22.34 -68:25:55.9  LMC532.02.23727  LMC126.5.2233   -                   
OGLE-LMC-ECL-03793  ED   04:57:22.47 -70:19:24.2  LMC530.17.26027  LMC129.6.23232  -                   
OGLE-LMC-ECL-03794  ED   04:57:22.62 -68:08:55.7  LMC532.10.11395  LMC133.2.26998  -                   
OGLE-LMC-ECL-03795  ED   04:57:22.76 -70:00:43.6  LMC509.16.23976  LMC128.8.30283  -                   
OGLE-LMC-ECL-03796  ED   04:57:23.04 -70:56:29.4  LMC530.01.5675   LMC130.6.18300  -                   
OGLE-LMC-ECL-03797  ED   04:57:23.44 -67:08:18.0  -                LMC131.1.20975  -                   
OGLE-LMC-ECL-03798  ED   04:57:23.52 -68:23:20.1  -                LMC126.5.30470  -                   
OGLE-LMC-ECL-03799  ED   04:57:23.76 -70:07:33.2  LMC509.16.6064   LMC128.8.10694  -                   
OGLE-LMC-ECL-03800  ED   04:57:23.91 -69:00:43.2  LMC531.18.56824  LMC127.5.43687  -                   
OGLE-LMC-ECL-03801  ED   04:57:24.00 -68:08:15.4  LMC532.10.17096  LMC133.2.27009  -                   
OGLE-LMC-ECL-03802  ED   04:57:24.05 -67:29:20.6  LMC532.27.14760  LMC132.2.17408  -                   
OGLE-LMC-ECL-03803  EC   04:57:24.11 -66:38:04.6  LMC533.19.21821  LMC131.4.15954  -                   
OGLE-LMC-ECL-03804  ED   04:57:24.28 -68:53:11.8  LMC531.26.39693  LMC126.8.2184   -                   
OGLE-LMC-ECL-03805  ED   04:57:24.89 -66:53:23.6  LMC533.10.28056  LMC131.2.16865  -                   
OGLE-LMC-ECL-03806  ED   04:57:24.89 -68:43:20.4  LMC531.26.54346  LMC126.7.34412  -                   
OGLE-LMC-ECL-03807  ED   04:57:25.15 -68:52:23.1  LMC531.26.38852  LMC126.8.33852  -                   
OGLE-LMC-ECL-03808  ED   04:57:25.46 -66:35:02.1  LMC533.19.25698  LMC131.4.17765  -                   
OGLE-LMC-ECL-03809  ED   04:57:25.61 -70:06:08.8  LMC509.16.3406   LMC128.8.10721  -                   
OGLE-LMC-ECL-03810  ED   04:57:25.76 -69:29:06.0  LMC531.09.35017  LMC127.8.7398   -                   
OGLE-LMC-ECL-03811  ED   04:57:26.09 -69:26:26.3  LMC531.09.42317  LMC127.8.34170  -                   
OGLE-LMC-ECL-03812  ED   04:57:26.34 -68:18:36.8  LMC532.10.77     LMC125.8.39     -                   
OGLE-LMC-ECL-03813  ED   04:57:26.43 -69:05:50.3  LMC531.18.48290  LMC127.6.39272  -                   
OGLE-LMC-ECL-03814  ED   04:57:26.49 -68:25:46.0  LMC532.02.21952  LMC126.5.1205   -                   
OGLE-LMC-ECL-03815  ED   04:57:26.52 -70:27:13.0  LMC530.17.20560  LMC129.7.15708  -                   
OGLE-LMC-ECL-03816  ED   04:57:27.02 -69:40:15.8  LMC531.01.47108  LMC128.5.13453  -                   
OGLE-LMC-ECL-03817  ED   04:57:27.26 -69:56:46.1  LMC509.16.27589  LMC128.7.12174  -                   
OGLE-LMC-ECL-03818  ED   04:57:27.28 -69:46:14.3  LMC531.01.38444  LMC128.6.11849  -                   
OGLE-LMC-ECL-03819  ED   04:57:27.33 -70:31:07.8  LMC530.17.16932  LMC129.7.16304  -                   
OGLE-LMC-ECL-03820  ED   04:57:27.34 -69:24:42.0  LMC531.09.42492  LMC127.8.34277  -                   
OGLE-LMC-ECL-03821  ED   04:57:27.37 -69:27:19.8  LMC531.09.34468  LMC127.8.34172  -                   
OGLE-LMC-ECL-03822  ED   04:57:27.71 -68:18:12.0  LMC532.10.5875   LMC125.8.219    -                   
OGLE-LMC-ECL-03823  ED   04:57:27.78 -70:08:48.6  LMC509.16.89     LMC129.5.19489  -                   
OGLE-LMC-ECL-03824  ED   04:57:27.84 -67:56:01.3  LMC532.19.5134   LMC125.6.21900  -                   
OGLE-LMC-ECL-03825  ED   04:57:27.88 -69:18:40.6  LMC531.09.51357  LMC127.7.38261  -                   
OGLE-LMC-ECL-03826  ED   04:57:28.21 -66:57:56.9  LMC533.10.24125  LMC131.2.16905  -                   
OGLE-LMC-ECL-03827  ED   04:57:28.38 -71:14:39.4  LMC508.16.13632  LMC130.8.14085  -                   
OGLE-LMC-ECL-03828  ED   04:57:28.47 -68:40:41.8  LMC532.02.260    LMC126.7.34449  -                   
OGLE-LMC-ECL-03829  ED   04:57:28.61 -68:26:15.0  LMC532.02.21004  LMC126.5.1236   -                   
OGLE-LMC-ECL-03830  ED   04:57:28.62 -69:53:47.8  LMC531.01.25868  LMC128.7.33383  -                   
OGLE-LMC-ECL-03831  ED   04:57:29.00 -69:10:17.1  LMC531.18.40664  LMC127.6.8349   -                   
OGLE-LMC-ECL-03832  ED   04:57:29.45 -69:04:08.1  LMC531.18.56377  LMC127.5.9078   -                   
OGLE-LMC-ECL-03833  ED   04:57:29.53 -70:21:15.0  LMC530.17.24802  LMC129.6.18694  -                   
OGLE-LMC-ECL-03834  ED   04:57:29.89 -68:43:50.3  LMC531.26.54284  LMC126.7.656    -                   
OGLE-LMC-ECL-03835  ED   04:57:30.47 -69:01:29.5  LMC531.18.56131  LMC127.5.8439   -                   
OGLE-LMC-ECL-03836  ED   04:57:30.54 -69:24:41.9  LMC531.09.42491  LMC127.8.34289  -                   
OGLE-LMC-ECL-03837  ED   04:57:30.57 -68:24:32.2  LMC532.02.20264  LMC126.5.30476  -                   
OGLE-LMC-ECL-03838  EC   04:57:30.57 -68:49:50.4  LMC531.26.37878  LMC126.8.32762  -                   
OGLE-LMC-ECL-03839  ED   04:57:30.60 -67:49:50.8  LMC532.19.15732  LMC125.5.22774  -                   
OGLE-LMC-ECL-03840  ED   04:57:30.66 -69:05:23.9  LMC531.18.48340  LMC127.5.9092   -                   
OGLE-LMC-ECL-03841  ED   04:57:30.80 -70:51:00.1  LMC508.25.10946  LMC130.5.15495  -                   
OGLE-LMC-ECL-03842  ED   04:57:31.00 -69:42:14.0  LMC531.01.39384  LMC128.6.36924  -                   
OGLE-LMC-ECL-03843  ED   04:57:31.23 -67:07:13.9  LMC533.10.17220  LMC131.1.21261  -                   
OGLE-LMC-ECL-03844  ED   04:57:31.29 -68:23:40.3  -                LMC126.5.31042  -                   
OGLE-LMC-ECL-03845  ED   04:57:31.37 -69:25:09.6  LMC531.09.42842  LMC127.8.35239  -                   
OGLE-LMC-ECL-03846  ED   04:57:31.53 -69:51:00.9  LMC531.01.31795  LMC128.7.33960  -                   
OGLE-LMC-ECL-03847  ED   04:57:31.54 -67:22:23.5  LMC533.02.23274  LMC132.3.18895  -                   
OGLE-LMC-ECL-03848  ED   04:57:31.60 -67:33:15.1  LMC532.27.9606   LMC132.2.16293  -                   
OGLE-LMC-ECL-03849  ED   04:57:31.78 -68:49:18.8  LMC531.26.45802  LMC126.8.32711  -                   
OGLE-LMC-ECL-03850  ED   04:57:31.80 -66:52:33.2  LMC533.10.28783  LMC131.3.20321  -                   
OGLE-LMC-ECL-03851  ED   04:57:31.86 -68:21:58.5  LMC532.10.258    LMC125.8.603    -                   
OGLE-LMC-ECL-03852  ED   04:57:31.92 -68:45:46.7  LMC531.26.18668  LMC126.7.2647   -                   
OGLE-LMC-ECL-03853  ED   04:57:31.99 -68:42:45.6  LMC531.26.24731  LMC126.7.35064  -                   
OGLE-LMC-ECL-03854  ED   04:57:32.12 -67:07:46.5  LMC533.10.16813  LMC131.1.19456  -                   
OGLE-LMC-ECL-03855  ED   04:57:32.49 -67:05:56.9  LMC533.10.17399  LMC131.1.21303  -                   
OGLE-LMC-ECL-03856  ED   04:57:32.58 -69:59:56.2  LMC509.16.26507  LMC128.8.30920  -                   
OGLE-LMC-ECL-03857  ED   04:57:32.81 -66:40:52.1  LMC533.19.21838  LMC131.4.16145  -                   
OGLE-LMC-ECL-03858  ED   04:57:33.20 -69:28:22.4  LMC531.09.35091  LMC127.8.34590  -                   
OGLE-LMC-ECL-03859  ED   04:57:33.22 -70:44:16.9  LMC530.08.17357  LMC129.8.13616  -                   
OGLE-LMC-ECL-03860  ED   04:57:33.84 -66:56:08.9  LMC533.10.24222  LMC131.2.16368  -                   
OGLE-LMC-ECL-03861  ED   04:57:33.84 -68:55:03.5  LMC531.26.94     LMC126.8.90     -                   
OGLE-LMC-ECL-03862  ED   04:57:33.89 -70:33:04.2  LMC530.08.24159  LMC129.7.15531  -                   
OGLE-LMC-ECL-03863  ED   04:57:33.98 -68:12:02.9  LMC532.10.12614  LMC125.7.1269   -                   
OGLE-LMC-ECL-03864  ELL  04:57:34.01 -67:29:08.3  LMC532.27.14187  LMC132.2.15624  -                   
OGLE-LMC-ECL-03865  ED   04:57:34.18 -69:11:27.6  LMC531.18.41501  LMC127.6.9372   -                   
OGLE-LMC-ECL-03866  ED   04:57:34.28 -68:54:01.1  LMC531.26.7536   LMC126.8.617    -                   
OGLE-LMC-ECL-03867  ED   04:57:34.62 -66:40:29.9  LMC533.19.22506  LMC131.4.19790  -                   
OGLE-LMC-ECL-03868  ED   04:57:34.64 -68:11:19.2  LMC532.10.11544  LMC125.7.245    -                   
OGLE-LMC-ECL-03869  ED   04:57:34.76 -69:52:30.5  LMC531.01.26533  LMC128.7.34002  -                   
OGLE-LMC-ECL-03870  ED   04:57:34.98 -69:04:55.0  LMC531.18.47786  LMC127.5.8512   -                   
OGLE-LMC-ECL-03871  ED   04:57:35.04 -68:37:53.1  LMC532.02.1926   LMC126.6.2755   -                   
OGLE-LMC-ECL-03872  ED   04:57:35.07 -70:41:24.0  LMC530.08.17842  LMC129.8.15336  -                   
OGLE-LMC-ECL-03873  ED   04:57:35.21 -68:17:38.7  LMC532.10.5793   LMC125.8.112    -                   
OGLE-LMC-ECL-03874  ED   04:57:35.25 -70:55:57.8  LMC508.25.11158  LMC130.6.15148  -                   
OGLE-LMC-ECL-03875  ED   04:57:35.31 -69:41:37.1  LMC531.01.38199  LMC128.6.36191  -                   
OGLE-LMC-ECL-03876  ED   04:57:35.32 -68:41:20.6  LMC532.02.536    LMC126.7.35111  -                   
OGLE-LMC-ECL-03877  ED   04:57:35.43 -70:45:18.7  LMC530.08.17400  LMC130.5.16463  -                   
OGLE-LMC-ECL-03878  ED   04:57:35.63 -68:58:53.0  -                LMC127.5.43846  -                   
OGLE-LMC-ECL-03879  ED   04:57:35.63 -70:24:32.4  LMC530.17.20774  LMC129.6.19708  -                   
OGLE-LMC-ECL-03880  ED   04:57:36.07 -68:23:12.0  -                LMC126.5.31082  -                   
OGLE-LMC-ECL-03881  ED   04:57:36.15 -68:25:12.9  LMC532.02.20212  LMC126.5.30481  -                   
OGLE-LMC-ECL-03882  ED   04:57:36.16 -69:21:18.1  LMC531.09.50783  LMC127.7.9019   -                   
OGLE-LMC-ECL-03883  ED   04:57:36.21 -67:38:13.9  LMC532.27.5434   LMC132.1.18778  -                   
OGLE-LMC-ECL-03884  ED   04:57:36.30 -71:11:33.4  -                LMC130.8.12659  -                   
OGLE-LMC-ECL-03885  ED   04:57:36.85 -69:07:43.1  LMC531.18.48077  LMC127.6.39398  -                   
OGLE-LMC-ECL-03886  ED   04:57:36.87 -67:29:26.8  LMC532.27.14244  LMC132.2.16361  -                   
OGLE-LMC-ECL-03887  ED   04:57:37.00 -68:00:41.9  LMC532.19.841    LMC125.6.554    -                   
OGLE-LMC-ECL-03888  ED   04:57:37.02 -70:04:53.6  LMC509.16.7026   LMC128.8.10861  -                   
OGLE-LMC-ECL-03889  ED   04:57:37.03 -69:42:42.3  LMC531.01.39326  LMC128.6.36964  -                   
OGLE-LMC-ECL-03890  ED   04:57:37.45 -67:45:56.7  -                LMC125.5.22837  -                   
OGLE-LMC-ECL-03891  ED   04:57:37.51 -70:23:57.3  LMC530.17.20648  LMC129.6.19112  -                   
OGLE-LMC-ECL-03892  ED   04:57:38.13 -69:06:01.1  LMC531.18.16743  LMC127.6.39413  -                   
OGLE-LMC-ECL-03893  ED   04:57:38.33 -69:18:28.1  LMC531.09.50880  LMC127.7.37969  -                   
OGLE-LMC-ECL-03894  ED   04:57:38.50 -67:25:33.3  LMC533.02.18426  LMC132.3.15381  -                   
OGLE-LMC-ECL-03895  ED   04:57:38.85 -69:16:17.5  LMC531.18.32274  LMC127.7.37870  -                   
OGLE-LMC-ECL-03896  ED   04:57:39.11 -67:15:21.2  LMC533.02.27363  LMC132.4.14346  -                   
OGLE-LMC-ECL-03897  ED   04:57:39.16 -69:28:07.5  LMC531.09.35124  LMC127.8.35338  -                   
OGLE-LMC-ECL-03898  ED   04:57:39.19 -70:41:39.5  LMC530.08.17508  LMC129.8.14333  -                   
OGLE-LMC-ECL-03899  ED   04:57:39.27 -67:32:06.4  LMC532.27.10017  LMC132.2.17646  -                   
OGLE-LMC-ECL-03900  ED   04:57:39.28 -66:52:40.0  LMC533.10.28106  LMC131.2.17075  -                   
OGLE-LMC-ECL-03901  ED   04:57:39.30 -71:12:37.9  LMC508.15.11128  LMC130.8.12677  -                   
OGLE-LMC-ECL-03902  ED   04:57:39.33 -68:36:35.6  LMC532.02.6977   LMC126.6.8709   -                   
OGLE-LMC-ECL-03903  ED   04:57:39.34 -69:48:53.9  LMC531.01.31081  LMC128.6.11569  -                   
OGLE-LMC-ECL-03904  ED   04:57:39.39 -69:32:28.3  LMC531.09.30175  LMC127.8.9124   -                   
OGLE-LMC-ECL-03905  ED   04:57:39.52 -66:50:11.6  LMC533.19.14893  LMC131.3.18606  -                   
OGLE-LMC-ECL-03906  ED   04:57:39.65 -69:07:52.8  LMC531.18.15591  LMC127.6.38499  -                   
OGLE-LMC-ECL-03907  ED   04:57:39.93 -69:42:22.5  LMC531.01.38251  LMC128.6.36197  -                   
OGLE-LMC-ECL-03908  ED   04:57:40.13 -67:30:34.5  LMC532.27.14660  LMC132.2.17658  -                   
OGLE-LMC-ECL-03909  ED   04:57:40.16 -68:14:52.7  LMC532.10.6099   LMC125.8.22696  -                   
OGLE-LMC-ECL-03910  ED   04:57:40.45 -70:19:13.1  LMC530.17.25062  LMC129.6.19756  -                   
OGLE-LMC-ECL-03911  ED   04:57:40.65 -70:20:37.3  LMC530.17.25328  LMC129.6.21161  -                   
OGLE-LMC-ECL-03912  ED   04:57:40.70 -67:27:03.7  LMC533.02.18255  LMC132.3.14617  -                   
OGLE-LMC-ECL-03913  ED   04:57:40.74 -66:50:32.9  -                LMC131.3.17431  -                   
OGLE-LMC-ECL-03914  ED   04:57:40.86 -70:04:36.9  LMC509.16.7165   LMC128.8.10925  -                   
OGLE-LMC-ECL-03915  ED   04:57:40.94 -69:29:21.0  LMC531.09.34366  LMC127.8.7007   -                   
OGLE-LMC-ECL-03916  ED   04:57:41.00 -69:26:30.6  LMC531.09.43326  LMC127.8.35368  -                   
OGLE-LMC-ECL-03917  ED   04:57:41.03 -68:14:18.0  LMC532.10.6633   LMC125.8.23079  -                   
OGLE-LMC-ECL-03918  ED   04:57:41.22 -67:28:04.8  LMC532.27.14277  LMC132.3.15416  -                   
OGLE-LMC-ECL-03919  ED   04:57:41.46 -68:16:15.9  LMC532.10.6417   LMC125.8.23082  -                   
OGLE-LMC-ECL-03920  ED   04:57:41.47 -68:30:33.9  LMC532.02.13320  LMC126.6.39014  -                   
OGLE-LMC-ECL-03921  ED   04:57:42.02 -66:37:17.3  LMC533.19.21887  LMC131.4.16178  -                   
OGLE-LMC-ECL-03922  ED   04:57:42.15 -67:15:35.6  LMC533.02.27064  LMC132.4.13639  -                   
OGLE-LMC-ECL-03923  ELL  04:57:42.47 -68:13:06.8  LMC532.10.11247  LMC125.7.17     -                   
OGLE-LMC-ECL-03924  ED   04:57:42.70 -67:41:13.9  LMC532.27.432    LMC132.1.16943  -                   
OGLE-LMC-ECL-03925  ED   04:57:42.83 -67:31:21.0  LMC532.27.9341   LMC132.2.15412  -                   
OGLE-LMC-ECL-03926  ED   04:57:42.95 -69:06:38.1  LMC531.18.15512  LMC127.6.38391  -                   
OGLE-LMC-ECL-03927  ED   04:57:43.19 -68:50:39.7  LMC531.26.8847   LMC126.8.41563  -                   
OGLE-LMC-ECL-03928  ED   04:57:43.24 -67:03:58.8  LMC533.10.20115  LMC131.1.18364  -                   
OGLE-LMC-ECL-03929  ED   04:57:43.24 -67:10:53.3  LMC533.02.32164  LMC131.1.19571  -                   
OGLE-LMC-ECL-03930  ED   04:57:43.33 -68:57:06.5  LMC531.26.424    LMC126.8.7354   -                   
OGLE-LMC-ECL-03931  ED   04:57:43.47 -67:09:45.9  -                LMC131.1.17690  -                   
OGLE-LMC-ECL-03932  ED   04:57:43.48 -69:43:49.5  LMC531.01.38346  LMC128.6.36288  -                   
OGLE-LMC-ECL-03933  ED   04:57:43.52 -69:47:23.1  LMC531.01.31258  LMC128.6.11711  -                   
OGLE-LMC-ECL-03934  ED   04:57:43.59 -68:34:12.5  LMC532.02.6527   LMC126.6.39078  -                   
OGLE-LMC-ECL-03935  ED   04:57:43.60 -69:18:19.4  LMC531.09.21788  LMC127.7.37985  -                   
OGLE-LMC-ECL-03936  ED   04:57:43.61 -69:07:45.2  LMC531.18.17381  LMC127.6.40511  -                   
OGLE-LMC-ECL-03937  ED   04:57:43.63 -67:21:03.0  LMC533.02.23451  LMC132.3.19234  -                   
OGLE-LMC-ECL-03938  ED   04:57:43.78 -67:39:18.4  LMC532.27.5014   LMC132.1.15591  -                   
OGLE-LMC-ECL-03939  ED   04:57:43.85 -69:42:34.1  LMC531.01.38832  LMC128.6.36547  -                   
OGLE-LMC-ECL-03940  ED   04:57:44.04 -69:11:49.2  LMC531.18.9133   LMC127.6.9594   -                   
OGLE-LMC-ECL-03941  ED   04:57:44.24 -69:44:53.1  LMC531.01.38217  LMC128.6.36204  -                   
OGLE-LMC-ECL-03942  ED   04:57:44.28 -67:25:12.0  LMC533.02.18282  LMC132.3.14630  -                   
OGLE-LMC-ECL-03943  ED   04:57:44.35 -71:05:25.8  LMC508.24.227    LMC130.7.12691  -                   
OGLE-LMC-ECL-03944  ED   04:57:44.56 -68:14:11.4  LMC532.10.7417   LMC125.8.23726  -                   
OGLE-LMC-ECL-03945  ED   04:57:44.63 -69:32:31.4  LMC531.09.1788   LMC127.8.9243   -                   
OGLE-LMC-ECL-03946  ED   04:57:44.64 -68:53:43.6  LMC531.26.7568   LMC126.8.7366   -                   
OGLE-LMC-ECL-03947  ED   04:57:44.64 -69:16:51.7  LMC531.18.1585   LMC127.7.40071  -                   
OGLE-LMC-ECL-03948  ED   04:57:44.68 -67:11:20.1  LMC533.02.31921  LMC132.4.13432  -                   
OGLE-LMC-ECL-03949  ED   04:57:44.70 -66:45:25.2  LMC533.19.18294  LMC131.3.18677  -                   
OGLE-LMC-ECL-03950  ED   04:57:45.09 -67:31:31.6  LMC532.27.9718   LMC132.2.16427  -                   
OGLE-LMC-ECL-03951  ED   04:57:45.13 -69:08:19.2  LMC531.18.16416  LMC127.6.39495  -                   
OGLE-LMC-ECL-03952  ED   04:57:45.18 -69:16:57.0  LMC531.18.860    LMC127.7.38980  -                   
OGLE-LMC-ECL-03953  ED   04:57:45.25 -69:28:55.8  LMC531.09.5824   LMC127.8.7076   -                   
OGLE-LMC-ECL-03954  ED   04:57:45.33 -67:28:39.9  LMC532.27.14194  LMC132.2.15654  -                   
OGLE-LMC-ECL-03955  ED   04:57:45.33 -68:10:25.0  LMC532.10.11604  LMC125.7.312    -                   
OGLE-LMC-ECL-03956  ED   04:57:45.35 -68:13:41.2  LMC532.10.6179   LMC125.8.22719  -                   
OGLE-LMC-ECL-03957  ED   04:57:45.52 -70:15:56.9  LMC530.17.29617  LMC129.5.20759  -                   
OGLE-LMC-ECL-03958  ED   04:57:45.78 -70:41:18.6  LMC530.08.17522  LMC129.8.14390  -                   
OGLE-LMC-ECL-03959  ED   04:57:46.12 -69:06:25.5  LMC531.18.17785  LMC127.6.40574  -                   
OGLE-LMC-ECL-03960  ED   04:57:46.21 -69:10:54.9  LMC531.18.7512   LMC127.6.7952   -                   
OGLE-LMC-ECL-03961  ED   04:57:46.23 -67:14:16.8  LMC533.02.27828  LMC132.4.15604  -                   
OGLE-LMC-ECL-03962  ED   04:57:46.46 -67:40:15.1  LMC532.27.5250   LMC132.1.17009  -                   
OGLE-LMC-ECL-03964  ED   04:57:46.57 -70:12:15.3  LMC509.16.2288   LMC129.5.22302  -                   
OGLE-LMC-ECL-03965  ED   04:57:46.58 -69:47:52.7  LMC531.01.32121  LMC128.6.12512  -                   
OGLE-LMC-ECL-03966  ED   04:57:46.76 -69:12:23.4  LMC531.18.8965   LMC127.6.9662   -                   
OGLE-LMC-ECL-03967  ED   04:57:46.78 -67:03:29.2  LMC533.10.20398  LMC131.1.19629  -                   
OGLE-LMC-ECL-03968  ED   04:57:46.88 -69:41:35.3  LMC531.01.12733  LMC128.6.36579  -                   
OGLE-LMC-ECL-03969  ED   04:57:46.96 -66:40:17.4  LMC533.19.22528  LMC131.4.20224  -                   
OGLE-LMC-ECL-03970  ED   04:57:47.11 -66:35:05.5  LMC533.19.26066  LMC131.4.20247  -                   
OGLE-LMC-ECL-03971  ED   04:57:47.17 -67:45:10.9  -                LMC132.1.15097  -                   
OGLE-LMC-ECL-03972  ED   04:57:47.21 -69:34:58.7  LMC531.09.265    LMC128.5.39056  -                   
OGLE-LMC-ECL-03973  ED   04:57:47.40 -69:42:00.3  LMC531.01.12128  LMC128.6.36210  -                   
OGLE-LMC-ECL-03974  ED   04:57:47.47 -68:44:44.8  LMC531.26.24501  LMC126.7.8172   -                   
OGLE-LMC-ECL-03975  ED   04:57:47.51 -67:20:10.9  LMC533.02.22416  LMC132.3.14649  -                   
OGLE-LMC-ECL-03976  ED   04:57:47.60 -69:13:57.6  LMC531.18.228    LMC127.6.7968   -                   
OGLE-LMC-ECL-03977  ED   04:57:47.91 -68:51:53.5  LMC531.26.7770   LMC126.8.40178  -                   
OGLE-LMC-ECL-03978  ED   04:57:47.95 -68:13:35.8  LMC532.10.5866   LMC125.8.22547  -                   
OGLE-LMC-ECL-03979  ED   04:57:48.21 -69:30:23.8  LMC531.09.5905   LMC127.8.7568   -                   
OGLE-LMC-ECL-03980  ED   04:57:48.46 -68:37:09.0  LMC532.02.6891   LMC126.6.8224   -                   
OGLE-LMC-ECL-03981  ED   04:57:48.71 -68:12:07.9  LMC532.10.11911  LMC125.7.771    -                   
OGLE-LMC-ECL-03982  ED   04:57:48.82 -69:28:16.3  LMC531.09.7037   LMC127.8.35468  -                   
OGLE-LMC-ECL-03983  ED   04:57:48.83 -69:40:46.3  LMC531.01.19464  LMC128.5.12079  -                   
OGLE-LMC-ECL-03984  ED   04:57:48.86 -67:33:15.7  -                LMC132.2.16458  -                   
OGLE-LMC-ECL-03985  ED   04:57:48.94 -68:46:23.4  LMC531.26.18452  LMC126.7.9744   -                   
OGLE-LMC-ECL-03986  ED   04:57:48.95 -67:00:10.9  LMC533.10.20582  LMC131.2.18315  -                   
OGLE-LMC-ECL-03987  ED   04:57:49.08 -67:34:05.4  -                LMC132.2.16459  -                   
OGLE-LMC-ECL-03988  ED   04:57:49.16 -67:26:19.2  LMC533.02.19093  LMC132.3.19380  -                   
OGLE-LMC-ECL-03989  ED   04:57:49.27 -68:47:37.5  LMC531.26.16244  LMC126.7.8192   -                   
OGLE-LMC-ECL-03990  ED   04:57:49.29 -68:27:16.7  LMC532.02.20230  LMC126.5.7522   -                   
OGLE-LMC-ECL-03991  ED   04:57:49.42 -70:38:21.4  LMC530.08.20821  LMC129.8.14421  -                   
OGLE-LMC-ECL-03992  ED   04:57:49.51 -69:35:01.6  LMC531.09.257    LMC128.5.39078  -                   
OGLE-LMC-ECL-03993  ED   04:57:49.56 -69:11:41.7  LMC531.18.8081   LMC127.6.8581   -                   
OGLE-LMC-ECL-03994  ED   04:57:49.64 -66:59:59.1  LMC533.10.21214  LMC131.2.18330  -                   
OGLE-LMC-ECL-03995  ED   04:57:49.64 -70:32:31.9  LMC530.08.24629  LMC129.7.17856  -                   
OGLE-LMC-ECL-03996  ED   04:57:49.71 -70:54:51.3  LMC508.24.14274  LMC130.3.2875   -                   
